15,702.5,359.5,110.7
0001,564.5,287.5
0001,858.5,383.5
0001,557.5,407.5
0001,580.5,388.5
0001,548.5,374.5
0001,567.5,432.5
0001,857.5,323.5
0001,548.5,342.5
0001,847.5,296.5
0001,576.5,358.5
0001,555.5,317.5
0001,580.5,327.5
0001,851.5,411.5
0001,831.5,340.5
0001,862.5,352.5
0006,548.5,374.5
0006,549.5,344.5
0006,564.5,287.5
0006,578.5,357.5
0006,556.5,408.5
0006,859.5,323.5
0006,569.5,434.5
0006,847.5,296.5
0006,861.5,384.5
0006,831.5,339.5
0006,554.5,317.5
0006,577.5,387.5
0006,580.5,329.5
0006,863.5,349.5
0006,850.5,411.5
0007,858.5,383.5
0007,564.5,287.5
0007,847.5,296.5
0007,557.5,408.5
0007,858.5,323.5
0007,547.5,377.5
0007,569.5,434.5
0007,580.5,329.5
0007,557.5,317.5
0007,548.5,343.5
0007,863.5,349.5
0007,833.5,338.5
0007,574.5,358.5
0007,580.5,385.5
0007,849.5,406.5
0016,548.5,374.5
0016,564.5,287.5
0016,858.5,383.5
0016,831.5,337.5
0016,848.5,295.5
0016,859.5,324.5
0016,858.5,352.5
0016,569.5,434.5
0016,580.5,327.5
0016,550.5,344.5
0016,576.5,358.5
0016,849.5,413.5
0016,557.5,406.5
0016,578.5,387.5
0016,558.5,316.5
0019,583.5,393.5
0019,557.5,407.5
0019,831.5,337.5
0019,851.5,412.5
0019,567.5,286.5
0019,859.5,323.5
0019,550.5,344.5
0019,555.5,312.5
0019,548.5,375.5
0019,568.5,433.5
0019,850.5,295.5
0019,856.5,354.5
0019,575.5,359.5
0019,862.5,382.5
0019,583.5,334.5
0020,550.5,377.5
0020,568.5,433.5
0020,862.5,384.5
0020,557.5,407.5
0020,553.5,342.5
0020,559.5,313.5
0020,850.5,294.5
0020,831.5,337.5
0020,583.5,400.5
0020,577.5,361.5
0020,566.5,285.5
0020,850.5,414.5
0020,857.5,355.5
0020,580.5,327.5
0020,859.5,324.5
0024,588.5,413.5
0024,845.5,292.5
0024,863.5,386.5
0024,551.5,344.5
0024,550.5,374.5
0024,567.5,285.5
0024,569.5,435.5
0024,581.5,333.5
0024,557.5,403.5
0024,576.5,361.5
0024,857.5,322.5
0024,832.5,340.5
0024,849.5,413.5
0024,860.5,359.5
0024,555.5,312.5
0027,859.5,386.5
0027,831.5,331.5
0027,579.5,447.5
0027,555.5,312.5
0027,554.5,384.5
0027,594.5,422.5
0027,853.5,311.5
0027,550.5,346.5
0027,857.5,358.5
0027,558.5,413.5
0027,574.5,360.5
0027,564.5,284.5
0027,840.5,283.5
0027,850.5,416.5
0027,582.5,330.5
0031,556.5,310.5
0031,559.5,379.5
0031,849.5,418.5
0031,579.5,447.5
0031,840.5,272.5
0031,577.5,355.5
0031,559.5,411.5
0031,551.5,339.5
0031,587.5,411.5
0031,857.5,388.5
0031,581.5,326.5
0031,864.5,355.5
0031,827.5,319.5
0031,567.5,283.5
0031,848.5,299.5
0050,849.5,297.5
0050,579.5,448.5
0050,581.5,394.5
0050,598.5,426.5
0050,831.5,327.5
0050,567.5,286.5
0050,576.5,366.5
0050,843.5,430.5
0050,555.5,411.5
0050,851.5,366.5
0050,833.5,268.5
0050,559.5,309.5
0050,827.5,403.5
0050,547.5,350.5
0050,579.5,335.5
0053,824.5,408.5
0053,842.5,431.5
0053,556.5,318.5
0053,598.5,426.5
0053,844.5,291.5
0053,556.5,413.5
0053,832.5,266.5
0053,547.5,349.5
0053,575.5,363.5
0053,580.5,304.5
0053,580.5,395.5
0053,579.5,450.5
0053,580.5,333.5
0053,853.5,366.5
0053,829.5,323.5
0065,580.5,393.5
0065,593.5,424.5
0065,559.5,412.5
0065,829.5,406.5
0065,581.5,324.5
0065,838.5,351.5
0065,850.5,297.5
0065,558.5,300.5
0065,554.5,336.5
0065,840.5,435.5
0065,626.5,491.5
0065,833.5,324.5
0065,574.5,357.5
0065,659.5,228.5
0065,814.5,250.5
0091,578.5,384.5
0091,551.5,367.5
0091,566.5,288.5
0091,741.5,507.5
0091,687.5,485.5
0091,853.5,406.5
0091,855.5,309.5
0091,589.5,440.5
0091,820.5,286.5
0091,825.5,258.5
0091,630.5,225.5
0091,597.5,292.5
0091,735.5,224.5
0091,860.5,343.5
0091,839.5,435.5
0108,594.5,290.5
0108,789.5,252.5
0108,861.5,367.5
0108,853.5,411.5
0108,582.5,453.5
0108,844.5,289.5
0108,798.5,481.5
0108,775.5,468.5
0108,837.5,383.5
0108,638.5,219.5
0108,554.5,397.5
0108,824.5,257.5
0108,586.5,403.5
0108,562.5,297.5
0108,733.5,223.5
0111,584.5,403.5
0111,561.5,299.5
0111,555.5,398.5
0111,594.5,290.5
0111,774.5,468.5
0111,782.5,222.5
0111,799.5,482.5
0111,845.5,288.5
0111,839.5,384.5
0111,862.5,366.5
0111,823.5,256.5
0111,583.5,450.5
0111,853.5,414.5
0111,735.5,224.5
0111,638.5,220.5
