Tick,Region0,Region1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,Region10,Region11,Region12,Region13,Region14
32,730.3005791223719,7588.592651979113,441.39611496629914,8123.711453224867,1943.7800197466702,15465.869588725043,13079.936529341512,2036.8214084515196,2965.2039111479144,2857.1077722119253,632.5853150613134,10955.438014818337,2023.7396808886551,1400.716975918138,565.5187069614364
63,10374.825287570535,13066.73539082341,4849.305521230836,2036.82140845152,1943.7800197466702,2965.2039111479135,15261.727763871626,642.7159725173575,1080.562972247371,2497.613958399055,995.7683303407133,12312.097401852558,705.1452456597068,1433.6446306931248,644.770908012726
94,10374.825287570535,13066.73539082341,4849.305521230836,2036.82140845152,1943.7800197466702,2965.2039111479135,15261.727763871626,642.7159725173575,1080.562972247371,2497.613958399055,995.7683303407133,12312.097401852558,705.1452456597068,1433.6446306931248,644.770908012726
125,10374.825287570535,13066.73539082341,4849.305521230836,2036.82140845152,1943.7800197466702,2965.2039111479135,15261.727763871626,642.7159725173575,1080.562972247371,2497.613958399055,995.7683303407133,12312.097401852558,705.1452456597068,1433.6446306931248,644.770908012726
156,10374.825287570535,13066.73539082341,4849.305521230836,2036.82140845152,1943.7800197466702,2965.2039111479135,15261.727763871626,642.7159725173575,1080.562972247371,2497.613958399055,995.7683303407133,12312.097401852558,705.1452456597068,1433.6446306931248,644.770908012726
187,10374.825287570535,13066.73539082341,4849.305521230836,2036.82140845152,1943.7800197466702,2965.2039111479135,15261.727763871626,642.7159725173575,1080.562972247371,2497.613958399055,995.7683303407133,12312.097401852558,705.1452456597068,1433.6446306931248,644.770908012726
218,798.0504908182968,12780.42451665348,2288.532859940823,782.430259484313,1401.8030622765345,687.9033633282395,1184.367577975222,678.0140254818123,4622.203960154576,10622.34363656272,1959.3903814961332,2055.698496517649,15113.06495649444,12824.885496457886,3011.6056389229975
249,909.6532827329836,13112.322670859981,1294.0354928007414,524.5214664296105,946.504378592515,784.3331526948024,1382.5323878438408,2057.5640716411135,4487.50819664184,10710.175449153521,1853.4242504395515,1919.2219884658489,15001.50405686628,12954.163493944901,2873.2543834575863
280,13340.55404677768,1713.474406698645,1371.3766419903118,1030.3080113134995,770.1999355098721,1845.252268201159,1093.7607557347042,512.9530154170486,4658.833630147343,10310.07543904542,1622.3994150360886,1689.2656742464135,14849.700421756213,12794.355362596645,3208.209698094079
311,742.1963619731747,1501.126022406632,13761.983754547051,1341.5350695771676,1390.6868405887667,2052.0228676030047,1147.408293624853,548.0032564351957,4779.7582342856085,9881.619304026453,1521.0137627606473,1457.6292425521606,14743.697508229865,12478.509779995293,3463.5284239592447
342,786.9897837594951,1282.608743737007,14071.30307804841,1539.6336214547084,1383.1983838479302,2399.4951284281738,1252.0309897568523,542.263844213863,4793.874198918633,9527.567887607343,1448.0692939873143,1202.8791711032936,14642.792704525787,12380.278809144525,3557.733084031792
373,865.7670737012716,14180.795657108107,1730.2576654309446,1377.7006141839238,2744.0865015554887,1447.21737535249,998.9150807589482,11719.04483146457,1142.859433679245,600.776511766309,14486.85942468109,5204.835645988192,1456.4137148841662,4132.1681043294975,8723.021087680881
404,883.8747778247678,863.3459774104991,592.650772219291,1915.7265342644137,14576.379920376387,1449.8522650361024,3978.905886083513,1614.4820396736425,7684.441666583761,5093.9269668818815,1451.2465751802301,5154.939300356503,808.4055064617359,10574.833077169742,14167.707457042654
435,975.5027263820416,2094.758056734771,1474.8250546532317,4694.93155624826,13872.4504767299,727.8210368265497,14645.047400499143,750.5225536201006,1353.3622166566915,6154.364472819871,1696.7019555051766,659.4244953349992,3226.623137679703,11108.596540624172,7375.7870422505175
466,1120.5177145688392,2096.995589698464,1404.5881007784585,4902.095114608179,13760.104492564202,726.9693801339552,14595.49548133979,674.8280457740344,1329.43192803127,6587.460588451241,1828.3969470302256,686.747698136775,2549.9656482772098,10867.371928264327,7679.750064908148
497,14548.444405662785,1395.8870318025695,2220.3880001819593,1325.6158462395497,674.7610992670486,639.0141963819622,2248.565978209929,1926.2708528259282,7935.430248759688,6550.401421203226,1381.4474795307974,4972.365326732691,676.9315671074573,10627.230129423957,13687.965139235579
528,14471.66616740447,1339.1005202966971,5303.825763571217,706.6156960982049,10285.375113449714,13461.193624572787,2214.8789153627176,10233.746056940365,4099.310217165006,1442.5138661054734,584.131318146435,621.4183056294772,2427.679611630031,1537.9526363667605,2081.3109098257733
559,1788.629811539846,510.02630045490554,1410.6313872374822,596.0330497968389,14356.493414287728,2575.747578854424,1254.3854978450913,6283.411843311787,767.1809319400301,9190.612277626751,13295.599018587933,2389.467148057438,2188.670632562284,12663.442240170769,1540.3875902918214
590,1954.6927058039757,528.7886077104846,563.4466839326792,14207.644246476419,1463.052443911124,2897.981131366115,1201.645916259473,8031.673248549074,841.8157422624056,7246.77958497673,12925.747182906925,2436.0699062052536,2109.187303306404,13558.778756416212,843.4152624818491
621,551.0426670590373,13979.841545419626,1531.6041370549594,551.9866224578795,3151.5853795502094,2497.028451951764,776.0577170342065,13859.725787579971,1959.0869079587828,2187.836343386297,1123.5626825963539,9460.834037099401,902.7106391602155,5679.730542568876,12598.08526168754
652,2382.6187251810734,565.5292313557596,13747.508418092822,1515.3328358897515,559.2188500985743,3283.931239187642,2565.542033010417,2024.4019575750658,13864.020471627944,666.6492362431954,1047.8921726063722,10292.557209909683,816.8210906863717,4926.9944636950295,12551.700787405434
683,2558.2164065042716,12303.512051128664,573.1794531869897,13628.962547344187,1422.4855506204926,557.9640685770828,3449.7883162069315,2618.9055451272034,2125.7647626752414,13711.927662950158,796.9976550195859,819.0765075667305,3843.8820697710325,830.4879903846778,11569.568135501871
714,2714.013063489839,2597.8313639479998,2183.7981784819067,13801.022084883158,12453.753580143819,577.214479920854,862.4585830135949,606.18469382573,821.4730424402367,543.6382826302702,3114.151768623148,1247.4370809557888,12003.123825367471,13589.896956709314,3694.7217381319956
745,2586.9644485548906,13994.400557284509,12334.627914673636,583.980184476573,2794.66949079795,2198.668127167745,840.0190434716279,612.0096543699909,11851.389421540485,3206.6089698182845,13586.308848480792,720.2392237619705,501.7986707871738,1145.2777305659793,3853.756436813509
776,2483.8809105511386,12247.497563483115,605.3748890988699,2256.45011072694,2921.323257269492,14206.660688656588,619.3059657520773,517.2292301135535,1071.4177319838984,3943.992572806283,11729.328366741658,894.7739382472204,13473.53994022032,3245.8596715700664,594.0838853439059
807,2411.2784556031165,14501.350111040607,11888.906646650572,614.5905259516052,3038.665605553993,2305.7596477652887,970.894357011752,574.3770925716154,3464.1727514259464,537.755155420951,11512.15243439076,13338.681667230901,511.6843148832213,1003.4782122978886,4136.971744766912
838,2326.809180051634,11086.962378983706,593.8502446444743,14763.447648575273,11530.024208172394,943.7797989403352,4115.19466789182,13307.655092394121,554.887452435107,2358.755550308083,934.6041139779902,520.7154668409569,3078.317544025729,580.4006108043286,4115.3147645191775
869,2281.675739277248,10022.179024005152,14895.299667943818,11007.290156522864,4981.903419844197,1160.140328022662,619.4357874058867,13247.020280244831,4281.2932891310675,502.29004483599977,694.7161281278096,581.3861176167787,915.0380472143354,3203.798384134928,2417.2523082375524
900,1198.3119612934233,10751.980923097335,8481.097526954767,600.3711467190724,6400.987680964088,2118.2273342726235,15014.416798179253,501.813423584574,3358.69439772642,2521.8186488137194,616.0135817113778,845.8299452684968,4336.823304522257,13227.713215608572,836.6188338491615
931,2180.0510028581484,9822.366813864817,1984.8848443110296,7692.730069071548,6816.944959810554,608.6274023996324,15119.570834018507,590.673035980794,969.762476089793,13291.212043428406,3469.3034801964186,4308.099066168817,2601.7449037194338,847.6100389178314,507.13775172939296
962,7795.253349005701,4980.942566140843,616.2024711452461,3704.0083405432415,9355.266157348295,15062.300565124275,2329.020195901574,3550.321834814483,2709.2799070495003,602.9060739061781,1159.2682391762635,4388.129336045224,13190.862826898803,823.2579313479032,543.6989281175928
993,7957.892587575278,4898.648778872979,612.1128253321084,3282.112105281518,9199.827706175389,15036.416202471355,2570.094731934935,3668.8780148887445,2869.066055729197,1345.1880513981166,4414.77484538489,12935.251102535289,914.7342641054736,534.171001783967,571.5504490958858
1024,4189.281362796992,7047.068764513559,3973.745488081917,601.7152674289234,9688.255681834764,14949.242342950452,2835.3016862956074,3676.515203265935,618.5278046511814,3062.347884183471,1641.475907930855,531.2343576884971,12847.792062992121,830.6309804301804,4317.583927520666
1055,3464.9861755878787,6027.937595692706,4783.800020868063,612.4524559780365,540.8766559221532,10367.15185662869,14761.761938599679,2922.6779711035783,1829.638420871411,12650.899806003648,3756.1237311451364,596.1052239624474,3287.2621377494033,886.3450656323095,4322.699666819983
1086,2880.7352222461786,586.6078475769559,14570.637403244986,3227.49788927436,3501.64895678907,3703.8164236207863,5590.686016418679,10758.290874862978,5087.595927744559,602.6234007020383,1940.8463096409278,4316.386228582166,12368.902033381946,1101.1223427894752,573.3218456900134
1117,2572.792993186535,684.8413437298558,14476.364196850165,3344.4201908207897,3796.791427102481,3516.188299300508,5191.445151007477,10902.424510524657,5283.068835040744,599.4663295131718,2141.69111661115,4202.078088741706,12087.318410827222,1414.270735248991,597.5570940596696
1148,2365.5948047032634,4972.9414832468,10887.884676109363,5420.004698162841,620.5061470663668,873.5324232406568,14341.145458888503,3516.5613734631775,2162.269588686626,11927.266134395355,3111.724381035285,637.2777681671296,4078.8423904688257,1772.9086699929176,4122.258724938023
1179,1928.8612629175832,2834.017609640244,4485.436165888223,11080.146543403902,5887.2482905540355,623.0353601773461,1206.810211452967,3588.6206942478734,14196.745495506888,728.5935536842835,4188.231236846444,2112.579478648517,4279.822857346216,11764.067538665404,1906.502423585206
