Tick,Region0,Region1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,Region10,Region11,Region12,Region13,Region14
768,2435.826086174856,11877.571225312724,2881.556648076934,13685.870849353185,3163.770909181818,473.2964344130747,7673.848551732134,9614.283356764785,513.9132755942459,3462.4460137619258,3755.703835379026,5392.162626153302,4618.371059786751,691.9642882006063,570.1335626797603
4384,5020.8568859924135,4174.515739198344,2417.5379932805054,7341.480135704432,421.4710743779284,15464.310025053044,3003.6778805110084,2690.1700408689153,960.1734249860073,3141.8345198767306,3924.2737443764527,3185.345593188657,12279.126808516108,3696.4121752921246,3089.532681342451
4544,15613.836629303012,16411.98781811734,3473.124493455485,3652.8548186772573,3954.386062543048,2586.408761648865,2532.1074939301593,2411.6117329157296,3348.4695467239108,542.9162596367123,2175.763027991861,6069.39389090617,4598.084593757021,3028.8494230589713,410.9241698995806
5824,4914.486479397283,4555.112839123494,12622.27576257213,16319.083544571049,753.305782086385,6728.647830865272,7245.62547841814,609.3665601922434,3093.689039278617,2199.9630009088905,2274.9018039512985,3546.3595651828377,4698.749056092223,582.769739630511,666.3822402947492
5920,7156.40558511418,619.4029284356353,8917.082132633024,15846.953129923728,8808.993990058727,5764.16744215151,2789.457425237671,2216.49416518771,1938.8917951719984,5101.827745591757,1996.6043679986547,1013.2268301470161,4845.3974712734125,578.6772221160882,3217.1364915240174
6208,14994.088349130008,7037.580875688564,6809.681514725082,657.3134850148539,6173.327594115194,1885.0522429032656,2913.8615576414354,3675.8983404915953,1418.881196512856,9568.450377807021,3902.8794825750488,3695.422915876523,3189.7383732602007,3859.718662611772,1028.8237542117065
6560,10738.331652773548,10868.798342514401,2683.687749400373,3844.618779013332,7066.4377261477175,2170.098706774007,5599.218647027528,8579.725554470444,565.078554284639,3442.686189088414,5248.048377204792,725.5747427746675,3298.5507363378506,4969.647519173643,1010.2154455797743
8128,11962.566191245387,2858.9806023534734,4232.454830248455,12320.807790035396,5097.22920204793,1521.022318158075,5343.280691791031,2540.2838263641816,5529.8450458993775,1446.2501692835433,4697.415826628727,420.198775689676,2423.2677395666733,7369.5264774185,3047.5892358347055
8448,5290.931888993141,7665.411656044371,13263.137199854842,779.9025813042991,2480.163750990305,7093.740913257707,3428.3530414079123,3450.237939490737,11089.099997653615,515.441106144822,3365.4951561627477,2144.639753269849,551.7816010000431,3439.7479468282177,6252.6341901625165
8672,13876.4419484387,4947.869581779447,623.9248122243556,4133.427754229008,11650.646697460388,329.0642939673713,3903.2516982523316,6873.969076527334,8265.979640678968,596.948512119311,509.46854281796857,5569.3526011084305,917.3953859066783,6526.267227712733,2086.710949342096
8864,3027.500672973537,1954.915558344647,10109.217594057838,4299.805008767959,13239.212577345399,6256.104229574738,4331.373636265015,521.0883487968905,3674.423074575323,2473.7127887397223,6002.426898534937,584.5014517240342,452.39753524844025,7509.55887382184,6374.480473794802
9792,9623.035947216727,702.8328388577444,7800.430371511273,4720.514059485991,4366.588031601276,9790.891698699043,856.721168214259,3464.009177381392,2983.2280940878964,4032.4132293153934,5267.30423385419,6444.8369758920135,5585.8705589888095,965.8892585103164,4206.153078948801
10624,12378.641593380831,8536.579195100105,3331.758527225372,5433.927962473424,5819.463149679223,3268.5739087331162,4900.897342708446,914.5331354906012,5349.035556787065,8905.912861704335,1426.1428690218688,643.6656175846854,3675.7856552862545,1227.1645796967332,4998.636767693067
12704,3084.9646653903724,21327.94781864278,18893.04809846849,3735.3612862941154,386.00079568332495,2569.7219053672998,590.3611593418398,1846.005582391745,2841.2481165208624,3118.7398934944986,687.7205833442918,2483.9054514648765,453.7406925869099,6309.740008670381,2482.2126649033457
12832,22314.836486387812,2724.0855771085057,645.8772650345179,7233.758647316233,4089.837348567009,18475.37206707425,3405.562675734874,2491.749540348669,2408.599078067926,530.844185022233,485.825630027542,476.63532881399857,425.64863809297617,2433.688655032958,2668.3975999356317
15200,2539.4968741215293,15553.800068662484,9248.948073106441,413.28003028562205,2039.4278662909376,508.87395808546586,4509.391713638988,550.8467832284562,24583.33599222678,2351.7124377309924,2065.5647060720985,1746.2526446954248,2361.1925233466354,412.0402768858251,1926.5547741874634
16224,2853.0170485673384,24396.135607933193,2508.1097699858137,24885.880665592398,2531.826101079947,477.76383878616423,2352.0686660847123,452.310125451237,2254.0886381929645,403.0695347284286,2083.7069731767497,2223.313876902945,2463.340638044129,443.0378182275916,483.0494198115042
