Tick,Region0,Region1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,Region10,Region11,Region12,Region13,Region14
32,8968.31993696304,6804.104694825538,443.6400224772819,777.3053527209923,2667.77193251893,1441.5984503718016,1249.1323073395301,12137.831652386762,655.1151067121759,549.9285380732643,1784.7451891512915,12874.001581428316,2918.862001109619,1955.3295601817335,15583.032396304849
63,2672.2053372851424,2042.2608260080628,1630.096906146478,5643.103986304685,13026.08261164466,9473.401814730685,15170.371300852741,701.1992739703239,1091.776706461811,2228.5862250577184,1479.8350968294087,522.9900150810772,13669.946871789913,731.4565254276104,727.4052249748134
94,825.4591766570727,793.8121442697004,2082.7423624281337,14123.583193795042,486.3014083262373,1506.6383625722376,2598.231882860903,2014.9931403118765,13004.109353334701,15153.20223338917,1145.5819059198,712.4651517638844,9535.958580667047,1447.3265532764187,5380.313272992909
125,863.3107460154729,14477.728958922506,8706.656289182894,1454.5585302623715,2441.820360503376,2138.933345762809,12916.936571280285,15125.343606751418,1400.482316513896,722.1412784587067,1287.5849509727911,5987.513768930131,514.1040193229801,825.1243241447843,1948.4796555407029
156,1332.6736351596599,700.7758695976378,6078.354918569978,8383.828124361455,1840.4641109464064,933.5671039939177,14822.222777303115,523.1950224141788,1389.1004293026458,841.2799652162275,1440.5853277949695,2245.7712905319495,2255.518846423273,13009.239026912677,15014.142274037034
187,8086.104863438897,1397.7478260505982,2179.0279429991183,2306.5622108675134,12860.000257189615,15112.797622510934,957.482041010333,15162.867421715828,1395.980873462514,714.152668869078,1334.6496605545365,6173.443669280785,518.9404849566777,839.0571525198733,1771.9040271388249
218,2068.6897523196744,1441.6047751660017,2536.8397283814206,7595.974775476502,12828.133522815458,15015.810291639877,970.6428673048279,15398.143669852556,1413.4638006960292,686.924075525816,1260.546330394236,6476.138515448632,535.350932655996,1752.5340368599252,829.9216480281718
249,567.1924986977095,1505.021271380902,1964.6656963392954,2823.5883464786725,12796.49061537788,14948.829206084707,1149.2721157099274,642.4294198958112,7334.747403270573,1414.4791606208894,6568.384150787478,956.7807374493801,1772.8543107817588,798.5534712342397,15567.430318455905
280,603.2430953802894,1015.0247636928947,607.4302718423838,7117.918179447905,1434.5244980395564,6610.29174863977,915.2541240718488,1773.7739304736592,742.0874231530264,15803.635139241376,1641.0414335056598,1989.503898205941,12681.410753665019,14716.47493076055,3159.104532445245
311,3427.3035087893923,12576.805098468625,1718.9760942311405,14649.686775873122,2073.447852894675,913.166852991514,7183.012978335887,583.8832124772595,6331.176321943467,1838.5314611481215,15928.266696549974,662.9679352057204,851.5762445475777,1408.3410503271923,663.5766387814568
342,3593.90545522357,12428.203527259935,1752.8163820353693,14801.103179067897,2165.805820060322,5856.58748995761,7419.56537924602,593.7384302995614,853.1103937929382,1894.6211301975864,15993.351214996019,742.135053344546,729.7278379024451,1347.432419322374,638.615009858932
373,1778.3608137709318,14996.06849317341,3640.743115555838,2459.1948053967794,16010.15739470178,12113.310459061417,825.8041111605073,621.9475990102185,634.0117929754556,1955.5486546000318,812.33634390034,7515.475715818431,584.0913260134648,1298.6123503151864,5565.055747111343
404,7175.820632488917,1836.0414222477773,2864.859289784697,3452.193248479806,15368.212302334965,5759.817919474701,11639.95971579274,592.8593338741326,776.9996447998445,2082.737919854074,15882.976900599244,625.5625071360718,842.0997532080585,601.6116289900497,1308.9665035000526
435,768.4948367799012,7246.113416766822,582.0595442386201,1805.3571040708396,3076.9872417481265,3345.742432571176,15697.733736839726,5642.141196825239,11370.352632533248,2164.210033304228,15638.819032763471,609.5330474638048,893.2950014458922,629.0161875401315,1340.8632776738916
466,7248.228024181819,1796.7199697213075,3450.079268704512,3031.7532215489746,5649.219461909296,10951.489603592283,16211.652075378552,600.1416080437351,732.8103727416316,2287.530722346562,935.4823260863308,1314.5315416635847,635.313190396457,642.6134760127138,15323.15386023737
497,1752.5182026255725,16689.672589815807,10434.891365923882,3888.1496926822065,2766.1605487467077,721.2780673440601,7362.021980925715,5580.635833628399,585.4069333416978,2464.4309790669154,976.536179922064,1343.2709354047815,636.4071430254719,669.7301449444163,14939.608125167422
528,6895.7968792981,6124.483229021552,1776.7836041766225,17049.21581963803,9257.068122360122,5017.64913941915,2465.9066998252106,2465.595359542831,14820.046974736068,694.8667683655885,994.4859633699689,591.6945633767864,691.2848950005647,628.7770329865594,1337.063671447979
559,1810.8261936754561,6613.028757785708,2379.431584264676,7468.659974229001,17263.084194933825,670.1184478371287,6374.773860156054,592.8381772191618,6730.944010211724,2469.855077969194,14687.248171328834,685.8186888843773,1075.1496576129543,636.6975004170279,1352.2444260400025
590,1911.479751657281,9474.583258093267,2287.2882130496982,4365.776255995926,17409.221990492384,14474.282226206496,679.3080456091164,5302.873239760374,1383.0749676313824,7983.841644059896,1167.4896274408159,2489.7917770548156,674.8175559011303,563.0790375313294,643.8111320812111
621,1960.0865864886175,12206.84503281466,2339.0491354003134,641.0703647868116,4113.737502368347,629.3748911817701,17472.032363976494,9176.218938367523,1542.1499203769208,2518.065514988811,691.8920972361499,14203.954611510653,1330.155463972792,650.5798452855286,1335.50645380974
652,3529.3119195076283,1982.1306920426412,2401.8483056288937,12602.730294005809,619.7536212088631,17523.747354323517,1268.6017745108193,9596.494328737803,1241.225624980668,667.6544834298556,2520.2956897403874,721.577017194283,13996.785628486452,1501.2428013902595,637.3191873772387
683,3654.7833022154755,2547.812809911848,13755.84435514884,731.4530233484518,693.8547780746043,1302.9924905380772,628.6525865071122,643.0487830463976,1538.085793967517,9253.61538946885,12581.324523820114,1971.8552224824189,1585.5121323605385,17475.102688646362,2446.7808430285177
714,2084.748324803877,2525.815262847394,12513.294188874723,1686.9748691485006,2627.9870550094984,17440.53253497804,13555.658777060293,717.5122696155117,653.6015958929751,1337.0995602621235,9209.540384872722,1686.6921867977842,701.796585984248,591.7102460449096,3477.7548803725313
745,2173.257438774621,1934.0675432061303,2595.07343321491,12484.455218407471,3840.452963986595,8592.665642392736,675.7685541500903,580.5016744571743,1359.561584372493,2665.759342325531,17373.9596644349,13397.532214494504,1736.3286310772137,775.0700245979478,626.2647926728151
776,12498.451820307875,2195.892150685306,2688.8892153057395,583.0712181512803,2258.992570182651,4294.755930173212,17266.137539245243,13286.373168247916,796.7115647639615,1706.9342047411037,1370.5475281115782,7910.1522478570405,2784.538046813141,592.653634966782,576.6178830122998
807,2852.451781424296,2474.5921304995454,12674.468452977642,2327.128603845391,13077.850183076825,17110.814147508958,806.012484173276,597.7535841224956,2798.3265431940063,1327.3063161955645,1777.8976673154027,6239.2759149962685,5556.774218651618,599.7749027443252,590.2917918395108
838,3056.1308616398605,2810.2497689935403,16875.710333553787,12887.331442158678,848.3236775082104,1727.888484334435,610.3834192519918,585.5800416623929,2795.8554465829775,6634.575379928786,2493.699764893568,12882.634632253108,590.5897301256941,1344.224849736258,4667.5408899418335
869,3271.723514381819,3188.80371321379,16553.35069021085,12663.453886056343,875.7315108468315,1664.9905019091755,607.900758093233,590.142424980585,2831.1897082980254,7804.51951368676,2777.757854775297,12941.45891538172,583.2019677588462,1451.2405613442538,3005.2532016275886
900,16161.683070600739,3532.766841034698,3618.357014158573,903.4041229046154,12446.1006996485,1600.8232119279287,609.0913863078347,573.127797725514,2866.927474184179,8299.952738453383,3055.991713701418,12891.140304251481,611.7705194333159,1871.8854060951653,1767.6964221377843
