Tick,AreaPerBot,AreaRef,Region0,Region1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,Region10,Region11,Region12,Region13,Region14
32,4720.714581504343,4720.714581504342,3703.736281712021,2550.3629009980386,-4246.498499106123,-3915.8774255990465,-1977.6841962045014,-3268.923283756382,-3527.7908125324975,7384.41338626564,-4063.078202327154,-4164.350558039928,-2940.400508331453,8237.186469023442,-1824.7622379631953,-2813.780424718024,10867.447110579162
63,4720.714581504343,4720.714581504342,1147.9159585599064,-3092.479722501904,-2017.9286847942612,-2709.283273044727,8254.082706629095,10499.609267855734,-2473.609217127412,-4195.629491851731,8886.602530208296,-3998.092233057422,-4019.6049568592825,-3583.6410109869435,4526.737792013202,-4002.7979585721255,-3221.881706470431
94,4720.714581504343,4720.714581504342,-3927.8029815342175,-2614.9637540986246,9327.728692246319,-3951.118811532047,-4184.631699354042,-3183.832336542747,-2302.955861227632,-2675.426542126391,8371.732885360578,10431.7989552744,-3507.175615320583,-3988.9529051074533,-3232.06933363595,997.426692225692,4440.242615372688
125,4720.714581504343,4720.714581504342,4040.7437047340427,-3255.42263943166,-2330.4713528631823,-2649.634309053039,8257.836456832874,10450.947133257547,-3865.1302093632366,9676.804163926376,-3278.29828717246,-3936.9139050294443,-3478.4223459494497,1217.920416635072,-4200.165095610642,-3921.476235039036,-2728.317495873768
156,4720.714581504343,4720.714581504342,-3844.2092911654436,-2791.9085021053756,9948.86209822374,-3869.159279810212,-4187.394035522748,-3265.740501884273,-2409.576933096859,-2460.6024060141785,8190.912678362134,10354.943254345922,-3484.0723756804837,-3953.7246560557614,-3277.842969006213,1373.0396608647115,3676.4732585450292
187,4720.714581504343,4720.714581504342,-2456.980480661466,-3283.604858349636,-2319.7564155118725,-4199.21401162197,8097.642324793625,10291.675784866819,-3775.48565206912,-2874.288490277828,-3853.256210817324,10245.878596948052,-3524.8504199379745,-3956.8536231479256,-3300.220186269622,1578.2580287001292,3331.055613356102
218,4720.714581504343,4720.714581504342,-4176.397839414673,-3263.9243217031226,-2615.5085832982195,-2083.445962440615,8110.04812441266,10300.969385438639,-3781.7817889419125,-2866.6293336009935,-3868.9563321178366,10442.814081121669,-3596.5210559181814,-4004.541129555307,-3314.6372454200364,1209.7291495729432,3508.782851864982
249,4720.714581504343,4720.714581504342,-4155.622147123766,-3239.0379926291325,-2664.703021694568,-1830.8699312003541,8035.633454229359,10204.250244197192,-3798.112591889703,-2888.518966616301,-3881.353550965382,10712.429223431536,-3678.1446917737085,-4049.0185639886713,-3343.8272837232616,1066.1083459846568,3510.7874737620987
280,4720.714581504343,4720.714581504342,-2804.590745491382,-3235.3113752959443,-1523.1576609792373,-4134.136081243815,8061.122724236415,10212.589601435782,-3879.0435081492833,-2810.3649766857247,-3938.2722357844236,10866.321297989436,-3743.4392472794907,-4102.246694406351,-3353.8966917518674,412.09872094942875,3972.3268724564387
311,4720.714581504343,4720.714581504342,-3206.15866629519,10138.326451881723,-1209.848615542261,-2849.030475836185,8068.690554118031,-3867.434433917956,4190.01502471413,-4113.673529758348,50.176619196928186,-2728.8749991080886,10952.765987158036,-4047.5367300287758,-3969.07288388532,-3394.130731882916,-4014.2135708138167
