Tick,AreaPerBot,AreaRef,Region0,Region1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,Region10,Region11,Region12,Region13,Region14
207,4720.714581504343,4720.714581504342,8291.103939990651,5625.455200093419,-2705.0266513801025,-2793.0814600308386,-1669.9904985676353,10529.952490514614,-3596.372459894582,93.23056045850899,-4060.6719822313253,-2144.444916805868,-3882.204661900945,7646.279385330809,-4001.305995098427,-3277.4699741807453,-4055.4529762975253
414,4720.714581504343,4720.714581504342,6987.583949414475,-1040.5392484879208,-2828.4070021808293,9160.543116818504,-2133.689121978777,-2788.9520580911276,-3472.154407133507,8647.332678955523,4052.288020857295,-3551.1912947291194,-3200.9316021567984,-3667.0389787235117,-4061.2709293028747,-125.99207401660715,-1977.581049244734
621,4720.714581504343,4720.714581504342,-3599.4160004831438,4442.02554318399,8640.929031782249,5080.113870656095,6689.835196054896,-2554.072330803578,789.8464117509902,-1291.425906575089,-4074.896831821459,-2950.489751271217,-3502.011501176994,-2916.9180251635325,2197.015221319595,-2774.2900969370085,-4176.2448305158005
827,4720.714581504343,4720.714581504342,-3514.40953428991,-2223.623197781288,5726.101796443954,-1809.3108448425573,-4107.794554843682,-3567.3824758983214,-1998.934467663505,-769.552156957946,-4190.037168894452,8365.021977951366,9556.871971030956,1069.7987247821256,-3670.9183498175817,3170.320227163931,-2036.1519463831019
1034,4720.714581504343,4720.714581504342,5151.287983559259,-1389.7395761502985,9383.244423468472,-899.5005311561472,1258.8953170332488,8575.9590702247,-1401.9229258600494,1360.6745435259263,-4142.171484425063,-4062.747166061795,-3962.3068371954364,-990.0539340030309,-4067.678987183167,-1011.6140710393056,-3802.325824737324
1241,4720.714581504343,4720.714581504342,943.5838238820124,8475.70449454199,1116.2533663472586,-4087.9027150343654,-2472.214178567355,-480.0232977915748,-3751.330261861562,-3525.119203635808,-496.00067609015605,-2606.792248454688,-2508.3667282278343,5518.778786462986,-1736.6967656662805,-4156.310689990121,9766.43629408549
1447,4720.714581504343,4720.714581504342,-1013.172899724429,3240.2115926197757,8019.824073403815,5471.911678018911,-4195.22797522621,-1964.6583396761848,9790.2356541995,-984.6397481898393,-2888.1951024443147,-3124.985169026486,-2367.63861248414,-3787.8241622751248,-1808.8969619750696,-384.15943623889234,-4002.7845909813186
1654,4720.714581504343,4720.714581504342,5377.031243124991,-2529.580349791515,5954.258184472097,-907.547914193472,-1719.204289527499,-1726.3285042269126,-4041.961593871643,-1398.0124041689828,-3472.7842697566407,-571.0493977030555,9118.96977371651,-3973.0037286580505,-1895.091228145604,-4050.243368485487,5834.547847215257
1861,4720.714581504343,4720.714581504342,1145.198552807704,8639.036455434156,-884.5513639978785,-3430.9018002130883,-3737.6025361151324,5630.479206163416,1341.4064734225967,-1712.280935075417,252.24045889966692,5044.834780549598,-1811.1225559517202,-4054.28884904076,-2395.655766245252,-732.7388832619586,-3294.053237375945
2067,4720.714581504343,4720.714581504342,-3994.736897138339,-1170.796912413885,-2296.593390077934,413.5479399473261,-2227.3122972489,-2652.4113732773803,-1715.3007669425606,-783.6805051759575,5048.380538564303,8349.662902027942,4051.55177840378,-3433.664791415433,-699.2784145430187,4100.982512391727,-2990.3503231016734
2274,4720.714581504343,4720.714581504342,4211.941203681583,7157.466135782261,-2762.086011190041,-1455.0280656152045,-1368.6092194040903,225.94122178800717,-2588.801343982297,4927.4953519749,3907.039368537764,-755.7516516082583,-1111.48700375514,-3277.838571214006,-1491.7412255795934,-3164.521771919851,-2454.018417496042
2481,4720.714581504343,4720.714581504342,-3034.993213122226,-1019.3020242158846,-842.7689270185601,-3148.388193964971,-1514.2497261614926,-886.2405631853444,3745.0611887421564,5130.314682573358,6856.130362272748,-3667.925900261077,-505.05720779840067,5080.424864314578,-2095.8989130413,-3686.4581276697227,-410.64830146387067
2687,4720.714581504343,4720.714581504342,-540.973243528364,5129.27320681544,-2298.469416958039,-3387.061279269218,-3228.090999008706,-714.486130855435,-1157.7519114633446,3512.5546502821962,6705.876111370984,-4002.2514818196473,-1912.3020825943759,-2479.9677204538557,5307.968890924672,-237.48296505770304,-696.8356283846092
2894,4720.714581504343,4720.714581504342,63.62915496536061,3329.1681433554995,4950.763517958079,-2944.7380698040874,-2627.609072835576,-1469.185679750115,-761.6151270078626,-1481.2260080883138,6782.9785434461755,-2848.221559639346,532.5507086238813,-1338.3737270645847,5429.347462016372,-3488.7418409250013,-4128.726445250493
3101,4720.714581504343,4720.714581504342,-870.4937950287149,6734.897444545783,-1574.5573680720363,-2727.9646218950134,-2088.982145419798,561.1296386438798,-1318.790519199188,-3531.301070253716,871.3974919787952,-3944.017424474183,2674.5660673988923,5516.025207067026,-1388.4703802703248,4443.379312875816,-3356.8178378972093
3307,4720.714581504343,4720.714581504342,-2614.4128269282846,1185.8677909366988,-3876.68399207342,1204.7054903866137,-2704.5237723635537,2070.0105341494955,-393.6379469249623,-1203.7509973503497,4119.5126439527285,-3163.203639885791,5965.85777062413,-2960.470307747088,-2096.089448745722,5468.037385757492,-1001.2186837879949
3514,4720.714581504343,4720.714581504342,-511.6060188422798,5117.373233798093,-2610.9486488204757,-1917.4578216223772,-471.10177457653117,-1633.1034572941385,-3419.466847110246,2443.448040246465,317.97680240989575,5175.317605757073,-3444.0337975767243,3726.5398890691613,-3472.716716237752,-1008.9166093568797,1708.6961201567083
3721,4720.714581504343,4720.714581504342,-2416.2977462017407,4115.653817076357,-388.4334443207381,-1823.3216780212556,4701.31083164726,669.7447103184377,-2969.3444243077884,3422.2660428481477,-753.8733143001346,-3567.7207048396144,1304.1568339666528,-294.2505329786409,-551.4912632196083,2459.5646669650496,-3907.9637946323796
3927,4720.714581504343,4720.714581504342,-404.2645975897176,813.7860307218161,891.9997697326971,3876.6533236829364,-3129.0368079809855,952.5254744909935,4431.3819422286,-1248.1574235962757,-2796.666271259207,-1683.3067335275373,1394.3616810991862,1803.2317138826238,-586.5576499224826,-3849.8061273958033,-466.1443245668479
4134,4720.714581504343,4720.714581504342,-843.5915273361038,1124.5778882878249,1006.624876987441,-2176.413729619793,3660.2606037029536,660.2867427945248,117.95824465678561,-473.78534715823844,-1559.6304508276921,340.63811705317585,-2003.4369767965372,-2063.2429858474393,1046.117190320404,3452.8232852299607,-2289.1859314472827
4341,4720.714581504343,4720.714581504342,860.8432167053497,928.2105722656843,381.18488393289226,-345.3536107609898,-1839.8012746521104,-1194.9532560555635,3782.3424766141425,943.8098167896505,1265.5068061565808,192.14701940306168,-1091.6387587778736,-1788.5336629187223,2610.920768845298,-1576.3485804858078,-3128.336417061588
4547,4720.714581504343,4720.714581504342,754.3293251411624,953.5568665383043,-920.0106045702692,-1174.4943221067842,3628.668159936754,668.770358577448,708.6353670717845,-345.3536107609889,-797.3789011091258,1380.0535261498972,-792.0847717295737,-2817.1448078637904,2368.7409559099315,-207.93864906000545,-3408.3488921247395
4754,4720.714581504343,4720.714581504342,561.4098223018864,953.5568665383025,-882.643693111449,-946.9446149756204,3655.04882536886,-37.94767259298442,708.6353670717835,289.3673046587328,-797.3789011091267,1380.0535261498962,2126.7494668844674,-2416.0046238775635,-696.7476646909959,-3742.995314141348,-154.15869447484783
4961,4720.714581504343,4720.714581504342,673.364798239535,1116.4127731935287,-926.2615487955354,-1227.467923626331,-736.7368915651541,-386.3058348685563,3842.26706485023,1122.3970969109605,504.7039902544602,-1852.9547651991184,2088.037074891464,-3741.2275485868454,-1287.208989266781,1099.5899062316057,-288.6092026634724
5167,4720.714581504343,4720.714581504342,-999.1897940768554,464.7748176074292,2236.2454966826654,2195.982545267424,-2688.6220181649996,-764.2806672315742,1116.4127731935296,-45.99870992744309,-1151.1787329927283,-421.79592967837925,-2268.7334778890654,-1449.484149480375,3839.1994139149183,-313.69328678480815,250.3617195602692
5374,4720.714581504343,4720.714581504342,699.220124624263,-624.8883986758319,1294.5587256424542,-322.9352229274418,-1649.0464335045149,-630.9976327652898,-2864.5039531282346,2589.38600072029,-56.03569124050864,1711.7642562095862,-1635.7557805248061,189.1887170730688,-1602.467832654731,-1212.074224737638,4114.587345889334
5581,4720.714581504343,4720.714581504342,843.2249124165228,-2740.3182924171747,-285.6186502082692,3173.112180077418,1636.377514378738,-733.6121219943252,-687.0305904216043,1120.734465782727,-1330.6132121459818,-985.575488025157,-1564.6754461850746,4304.477811931325,-1142.500699039978,-1126.5790812488667,-481.40330290030397
5787,4720.714581504343,4720.714581504342,838.4590083125659,3266.81384749668,-2752.5692965786607,-1098.298288051115,1478.3241140120563,-577.7104271033386,-800.3574431639668,-768.3558433753637,1356.5552905545028,-1543.7241548936836,-1192.078256954921,-942.3517144648986,-1516.8363860862046,4556.186196146546,-304.05664585020804
5994,4720.714581504343,4720.714581504342,903.4958854381184,3420.895439456166,-2463.2720754509214,-1602.2175916595797,-1188.4106637873083,-173.94650222847122,-856.980328083132,4525.493456192367,1250.2391608427497,-830.5089354046995,-837.4005397895585,-772.9274334671895,1181.053708902955,-1313.3289422349408,-1242.1846387265618
6201,4720.714581504343,4720.714581504342,3731.403430001661,-2177.627033969589,-1509.6138194939213,-1099.930949094438,-1120.8077834997302,629.9526945426524,-40.10526963029952,-1001.1504346850156,4237.625283789617,853.4174200599828,-972.2750381244987,-998.0710653413416,1387.860005830098,-38.001687101933385,-1882.6757532832517
6407,4720.714581504343,4720.714581504342,-1007.2404638840771,1720.5951049213863,-376.6184242137815,-2328.218944479828,-1003.6750082245512,-1089.901745259298,1707.5505239015192,-2012.0165709084768,718.8441736185787,-1058.9600657254173,3941.9242359886566,-1048.688257124324,-1466.4731223558292,3403.5966362140944,-100.718072468645
6614,4720.714581504343,4720.714581504342,2413.170960629297,-1721.5003033503085,-967.4435714884876,-1456.3961495195022,2471.4226143148117,-1110.7828222194248,-1030.982652667993,-2012.0165709084777,718.8441736185778,-1521.9992946183465,3909.458898668592,-669.1589052007512,-1393.637261572384,2501.4415174973165,-130.4206331829264
6821,4720.714581504343,4720.714581504342,2622.3375432506145,-1576.2237719812542,3925.7639432269807,-1529.478553894412,-1302.9527009528765,-1176.9574433361104,2573.842984550294,-1302.5391962646204,-1397.3128112607665,-977.571623621127,540.1085819381351,-1769.3346601627227,-575.4630117987508,-282.94017641398113,2228.720896720586
7027,4720.714581504343,4720.714581504342,3004.443216980043,-1523.1036413392417,-1302.9527009528756,2573.842984550295,-1546.7329966364396,-1367.989447335728,-1269.7122145818194,-903.3128041119771,-721.9203079568674,3926.089406134567,919.6114657375401,-700.6983070645047,2229.7332676448004,-1138.705217433303,-2178.5927036344815
7234,4720.714581504343,4720.714581504342,2998.2618447181067,-1255.7002505078676,-893.7946595738194,-536.2317551907063,3831.7703795918496,912.052804732426,-716.127888942463,2229.8539128710217,-1541.3459079724407,-1867.9840502740544,-1524.3338961608629,-1302.9527009528765,2573.8429845502933,-1538.512035029235,-1368.7987818593783
7441,4720.714581504343,4720.714581504342,3142.673638056942,-1842.7995907159825,2664.26527078708,-1179.1493512164998,-1611.5558349817975,3859.775223653318,-1335.9267166636942,1004.4619026073024,-1505.2669445814872,-1049.0750188483657,-479.76525532167125,-2656.622677257911,2227.390285496629,-1296.2603492031108,57.85541818924321
7647,4720.714581504343,4720.714581504342,3216.182367153696,3877.232851312474,-2673.5152622311807,33.13845319266329,-2229.041130266697,-1745.3185654726658,-889.4311757188675,-1179.1493512164998,2664.26527078708,-1336.989077769676,-987.2649965511268,864.9003801142371,2228.2742742569844,-1237.2368976274552,-606.0471399629741
7854,4720.714581504343,4720.714581504342,3977.0095594765226,2148.0193414346204,-2721.901829663697,159.24541451195728,-1336.989077769676,829.3612672013278,2228.2742742569826,-1379.1948867653723,-606.0471399629741,-1629.057695940232,-1752.001650535015,-2233.7188678513344,-987.2649965511268,3216.6794750303143,87.58681312769477
8061,4720.714581504343,4720.714581504342,3216.6794750303143,3888.8194022397365,-2459.5668664646882,-1363.3066651713889,487.80556303143567,-1931.3086703724844,1887.2045792128592,-1049.8612975006208,-731.0334884825938,644.0473812959244,-866.97232685581,-2728.803513375052,2231.51724678527,-1264.277841409306,39.05702203639794
8267,4720.714581504343,4720.714581504342,3216.6794750303143,-2625.8739254569655,-1199.3671787366802,-1961.0393037073063,1694.9235082130344,692.634225867525,-889.8108537051521,-563.8970102042158,-1025.0892047264938,2232.3235231793224,-252.5635462163791,3400.649093323048,-2922.9209173725817,910.375727107611,-707.0236125950864
8474,4720.714581504343,4720.714581504342,-1562.546704518376,1873.1829525789499,-1386.0381831094255,-2787.990996035252,3216.6794750303134,3224.2927861828657,842.4664933281074,-1164.242384086357,-834.1108583232249,1068.2250275627193,-769.5631644007972,-2730.9127738442585,-894.2344284821938,-325.7631725358924,2230.5559306528003
8681,4720.714581504343,4720.714581504342,3216.679475030316,-1160.5527517656387,-834.110858323224,1089.0306318214125,-768.24788595054,-1138.7097334456885,3201.5689410741616,-1539.7112040821871,1541.755557963128,-2980.47920736465,-2723.1236303601136,-867.319419475808,-363.5539949473805,2230.555930652801,1096.2181491734036
8887,4720.714581504343,4720.714581504342,3216.6794750303143,-780.7291392414709,1433.2239657920882,2995.051164349081,-834.1291115058502,1299.0774072287822,-1144.9001107342165,-2774.717452202886,-882.256707578747,-2171.7629887198573,-2749.2688032934866,-676.4468320134065,-535.5039282150265,2231.0963161512664,1374.5867449534107
9094,4720.714581504343,4720.714581504342,3216.6794750303143,-884.7038328862573,1223.5385316771435,2915.486876580777,-724.4424244924603,1431.604875110609,-1229.9831958230875,-2734.1518219816594,-688.0934740225362,-2407.782114747161,-2729.1450895798066,-626.8860424700242,-577.6512114905227,2229.967007776444,1585.5624413182213
9301,4720.714581504343,4720.714581504342,3216.6794750303143,-904.8495874451673,-610.5667919106509,1120.069399998516,2232.188217119873,-557.6781846651584,-976.9236344017218,-734.2494161193799,-638.0232563171949,-2636.1951157010653,2776.2259160482427,-1624.1316746192351,1519.8752383799956,998.664705552359,-3181.0852909497316
9507,4720.714581504343,4720.714581504342,3216.679475030316,-915.7652469370823,-610.5667919106509,1133.547319486166,2232.188217119873,-562.8997980666745,-978.5290208042625,-644.0186461677245,-2725.986158820489,-506.1029888424737,-964.7577448968696,1532.5060277807888,-3900.215736151528,817.6440043540888,2876.277088826516
9714,4720.714581504343,4720.714581504342,3216.6794750303143,-806.2368866675288,-486.59094252780324,1081.7317806050887,2232.392486160521,-521.9839212211909,-1095.9237072279016,-683.5106124930148,-2747.638905304457,2764.258534747056,1474.3955184335,-2935.0421470244055,77.75144500573879,1597.503620817697,-3167.785738333619
9921,4720.714581504343,4720.714581504342,3216.6794750303134,-486.59094252780415,-2226.3716639586173,-3298.5527039281606,1031.9045827683703,823.5653454768408,-1095.9237072279025,1096.135568674129,-806.2368866675297,2232.39248616052,-770.8451423631359,2712.702187848833,-2862.214318298274,661.9110141003048,-228.55529508790733
10127,4720.714581504343,4720.714581504342,3216.6794750303143,-217.8940999170236,-1655.9776828680606,439.0231933018604,-1284.8067789489269,-486.59094252780324,-1095.9237072279016,1059.2416092208487,-806.2368866675288,2232.392486160521,-762.5386932566348,2352.503794157292,-2964.888110543531,87.33031844865491,-112.31397436208772
10306,4720.714581504343,4720.714581504342,3216.6794750303134,-226.89674828606167,-486.59094252780415,-1468.533321640739,269.50355785221745,-1103.3071978784274,87.33031844865309,-1095.9237072279025,2232.39248616052,744.72952156884,-806.2368866675297,-675.4233094164942,2301.373382023872,725.3341869259248,-3714.4308143654034
10512,4720.714581504343,4720.714581504342,3216.6794750303143,192.08545531837717,-1051.1958039623978,-395.3606954420811,87.33031844865582,-1221.6043881985279,-2135.6528180081846,2487.6090460320793,-736.8374491262139,2232.392486160523,-486.59094252780324,1226.3015808212567,906.870534568754,-3229.767395527988,-1092.2594035867705
10719,4720.714581504343,4720.714581504342,3216.6794750303143,-897.9409780106694,-994.7550297809184,-99.64481167664235,-52.55191920539983,-209.16880945910998,-810.8998087255786,-486.59094252780324,-3657.5783231797836,1635.0363761271801,1551.1497879074213,-1096.289629605374,2232.392486160523,648.3661075006021,-978.2039805547661
10926,4720.714581504343,4720.714581504342,3216.6794750303143,-1081.5106952322813,-918.0907105768638,-91.95591968261942,-52.551919205401646,-109.95230343557614,-3181.2572714713915,694.6327214529429,-810.8998087255786,-486.59094252780324,1426.3761790146582,-1096.289629605374,2232.392486160523,425.9934647261789,-166.9751259217319
11132,4720.714581504343,4720.714581504342,3216.6794750303134,-1163.8847571329152,-893.5310458390622,220.3555415929868,-87.67366379533814,-329.71266509614,-864.8681384141432,-514.8423059526858,-2098.6130914396163,-880.9852079262369,1663.9344674835356,-1073.0610384725132,2232.388735941512,646.5387453078738,-72.72505128759167
11339,4720.714581504343,4720.714581504342,3216.6794750303143,-1163.8847571329143,-2178.8997082639785,-1265.3891000669119,-708.5652032848311,206.07690977277525,-322.3460713206214,-329.71266509613906,-717.0876118545098,-514.8423059526849,1390.0705953216457,-1063.2633331161442,2232.388735941513,1352.7142195814986,-133.93917955901998
11546,4720.714581504343,4720.714581504342,-1163.8847571329143,206.07690977277525,3216.679475030316,-329.71266509613815,-661.0243984175345,-661.0563723609839,-406.0338189366248,-28.7671575186705,-1483.0817974632905,-1670.4871196923114,1230.0675721648959,-1525.8806164980251,2232.392486160521,1018.203799059027,26.508460928949717
11752,4720.714581504343,4720.714581504342,-1163.8847571329143,60.744537023141675,206.07690977277525,3216.679475030316,-329.71266509613815,-1083.0586705546384,-661.0563723609866,-1412.639683654892,-1429.4323046927589,1045.2431804771413,85.39647696146676,-1601.720531627503,-376.9544960687581,2232.392486160523,1211.9264157632197
11959,4720.714581504343,4720.714581504342,-1406.0225906550227,-1393.3550437719887,-380.6384342931524,1220.0908432980923,-1461.5712372734033,2232.392486160523,1169.5925569293377,-17.667735885374896,-1.208626003784957,3216.679475030316,206.07690977277525,-643.9604088362858,-1246.810772242985,-1163.8847571329134,-329.71266509613906
12166,4720.714581504343,4720.714581504342,-1406.0225906550231,-1384.2687856755101,1306.869459341865,-1398.924843652791,2232.392486160522,1324.9158498946172,-17.667735885374896,-471.0054064817896,-60.266663479533236,3216.679475030316,265.7378775485231,-634.9499085724556,-1479.8917913443202,-1163.8847571329134,-329.71266509613906
12372,4720.714581504343,4720.714581504342,678.4903149828287,-2673.7130036656317,443.05609995024315,3216.6794750303134,-329.71266509613815,-1163.8847571329152,-1514.810680449089,2232.392486160522,1458.3209019099677,-344.1920873787585,-24.21552054741005,-1212.1911476473933,248.7262216770123,-2337.537848781267,1322.5922109876983
12579,4720.714581504343,4720.714581504342,942.7436733449304,-3070.7294396155776,-1168.2622839302653,1184.5321613026572,644.1440774950906,-2811.6933037470862,433.1812565806167,3216.679475030315,-329.71266509613633,-1163.8847571329134,-156.57488455895236,-1328.4213568826976,2232.392486160522,1902.3170065321292,-526.7114454826269
12786,4720.714581504343,4720.714581504342,2630.2792371456835,-3431.7094718104167,-2348.4793788777565,-1548.118710582963,1788.7946673086544,-337.8239260360706,1132.3240402481142,644.1440774950879,-3013.8348507805144,430.2993818147752,3216.6794750303143,2232.392486160521,-329.71266509613724,-1163.8847571329143,98.65039511361556
12992,4720.714581504343,4720.714581504342,-1164.115228840099,-595.9924845616843,789.1376192001462,-3793.8392024833292,978.8702798622517,3216.6794750303143,2232.392486160523,-329.71266509613724,-1163.8847571329143,-238.5752118797618,-1966.3025961532348,-3803.818299842551,846.5046046781181,2531.9529501363686,2460.7030309219826
13199,4720.714581504343,4720.714581504342,-1163.8847571329143,3216.679475030315,-329.71266509613724,-2909.008663413723,-433.9112864965009,1488.8256109325075,-1793.6110045495707,-3900.320078696971,2843.171329787092,287.3594478349387,-296.61772090914747,-1109.6651234870196,2534.606325408966,-666.3033753723621,2232.392486160522
13406,4720.714581504343,4720.714581504342,3216.679475030315,-1163.8847571329143,-329.71266509613906,-2055.4507320918565,1152.7971618404454,-1230.3884677994256,-1764.6255428806185,-2984.5442260356567,2947.273199598747,-482.55603723386594,-440.2295730943051,-971.7065928038219,2666.1449771142834,-792.1887055757188,2232.392486160523
13612,4720.714581504343,4720.714581504342,-2066.7590109527528,-980.1403560041558,1002.6070021539181,-1163.8847571329143,-1984.8814578466113,2896.573092026456,-302.242688361961,2232.392486160523,3216.679475030315,-440.2295730943033,-329.71266509613724,-792.1887055757197,-2119.8158542865563,1803.3096057837156,-971.706592803821
13819,4720.714581504343,4720.714581504342,-941.5789506056972,526.1875785499769,-1163.8847571329152,-3029.0341274181837,-408.0253271889578,2941.257708320345,-293.9915542503413,2232.392486160521,3216.6794750303143,-483.3763941788684,-329.71266509613815,-833.2054792273748,-2163.8049521189587,1668.9392883175296,-938.8423291612708
14026,4720.714581504343,4720.714581504342,-1163.8847571329134,-2938.320359568337,-1273.448575027217,-434.07083601405793,214.65373397594794,2656.8748427105993,-287.4614490547965,2232.3924861605237,3216.679475030316,-222.57324026811784,-329.71266509613633,-412.3069847255674,-1165.2232544092485,1242.5626953830879,-1336.1611119640766
