Tick,AreaPerBot,AreaRef,Region0,Region1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,Region10,Region11,Region12,Region13,Region14
32,4704.822735818907,4704.822735818909,-1211.6767164739376,145.1626456883614,-4001.4216655636856,-4231.52686452529,-4036.34488915467,-2162.9573132458654,2106.866813185924,8465.484227359404,-404.7622317767573,-3435.793530017692,4355.614309132029,-1754.0943452474403,-1870.1417960592803,9793.321886301823,-1757.7305296029067
63,4704.822735818907,4704.822735818909,-1255.8755914300264,4355.614309132029,-1870.1417960592803,-1754.0943452474412,9793.321886301816,-1757.7305296029062,220.42310627199095,8195.248574967241,-3420.1261622694383,-4005.7918721115893,-4140.948984664976,-385.52332191888036,-3981.910027232063,2225.0932414888784,-2217.5584876253433
94,4704.822735818907,4704.822735818909,-1255.8755914300264,4355.614309132029,-1870.1417960592803,-1754.0943452474412,9793.321886301816,-1757.7305296029062,220.42310627199095,8195.248574967241,-3420.1261622694383,-4005.7918721115893,-4140.948984664976,-385.52332191888036,-3981.910027232063,2225.0932414888784,-2217.5584876253433
125,4704.822735818907,4704.822735818909,-1255.8755914300264,4355.614309132029,-1870.1417960592803,-1754.0943452474412,9793.321886301816,-1757.7305296029062,220.42310627199095,8195.248574967241,-3420.1261622694383,-4005.7918721115893,-4140.948984664976,-385.52332191888036,-3981.910027232063,2225.0932414888784,-2217.5584876253433
156,4704.822735818907,4704.822735818909,-1255.8755914300264,4355.614309132029,-1870.1417960592803,-1754.0943452474412,9793.321886301816,-1757.7305296029062,220.42310627199095,8195.248574967241,-3420.1261622694383,-4005.7918721115893,-4140.948984664976,-385.52332191888036,-3981.910027232063,2225.0932414888784,-2217.5584876253433
187,4704.822735818907,4704.822735818909,-1255.8755914300264,4355.614309132029,-1870.1417960592803,-1754.0943452474412,9793.321886301816,-1757.7305296029062,220.42310627199095,8195.248574967241,-3420.1261622694383,-4005.7918721115893,-4140.948984664976,-385.52332191888036,-3981.910027232063,2225.0932414888784,-2217.5584876253433
218,4704.822735818907,4704.822735818909,-2351.622944199764,-3987.6397815063474,-3964.236914054088,-4044.685879122876,41.283058199353036,-3406.0024185853154,-1115.1280778328046,2.513456377104376,7838.27073381987,2220.279242380657,4433.871432845822,-1953.944037705377,-2160.9035487373067,10215.785405642724,-1767.839727521643
249,4704.822735818907,4704.822735818909,-4000.807073791859,-3926.7233085197076,-3924.3830113109957,-542.4480380234572,-186.87878943644682,-2415.0018181044297,1774.4504792997586,7332.758391845233,520.6850324182769,-3398.6213889005885,4151.919240551848,-1545.283313800789,-2415.3354890005985,10486.9847724526,-1911.315685678841
280,4704.822735818907,4704.822735818909,148.40620577630398,7224.6836377394775,3088.8147818031703,-2774.5565121706186,-1802.4659331582416,575.8019332597141,10698.458800447017,-922.8282814308222,-4009.8754327964084,-3414.511403633916,1433.2072292784078,-3865.887791906374,-3790.6584094466143,-2497.324632935998,-91.26419082509528
311,4704.822735818907,4704.822735818909,359.77307100073176,10219.951611332463,831.6468388936437,-3600.491292956885,-3789.7671865620887,-4011.973028985571,-2716.98572097735,1909.2585217803044,-3373.8353236400226,-28.919737710274603,7347.889458347587,-2948.429193508403,-1749.0433726323663,-542.5094474954876,2093.4348031137233
