Tick,AreaPerBot,AreaRef,Region0,Region1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,Region10,Region11,Region12,Region13,Region14
32,4704.822735818907,4704.822735818908,-2799.7798528760027,2041.8297964138283,1202.4908888327054,-2823.711801896436,-2790.1719714873147,1637.7490114309512,-2839.286372182545,1284.8017807134456,2901.294295513074,1693.961850121782,5191.2953109979935,-2747.48923168871,-2489.5044856383265,1213.7198335920202,-677.1990518464618
64,4704.822735818907,4704.822735818908,-2850.863839793583,1821.705115727038,1171.0056789502041,-2824.768153760396,1568.0440596310473,1928.4093945759196,1462.912786966932,5180.976855402294,-2841.1690439647627,-1653.300826297591,1449.6987221012887,-2665.8535952110105,3476.6054115522766,-2511.505213789953,-2711.8973520897016
160,4704.822735818907,4704.822735818908,1663.5804089205285,-2769.6133168074202,1426.2686573922147,-2809.679331605872,985.4181335258563,2133.381613027691,-2878.546465540563,5145.834558346633,-806.6027063621532,1267.7612573688257,-2538.5761879889114,-2774.394881154348,2973.0863326869294,1744.473460669291,-2762.3915324787004
192,4704.822735818907,4704.822735818908,1866.9180392970839,-2843.131274731172,1083.1672977326052,-2753.8997478781066,1370.3556825661244,1787.6693674456847,1708.5901738280154,-3014.9701682527175,4653.123987516509,-1077.598395506166,1691.0452099622698,-2613.2155865197947,3096.911664584486,-2204.1011429789787,-2750.865107065827
224,4704.822735818907,4704.822735818908,2050.8893704636394,-2885.500103955158,1316.335807074428,1187.8699631111986,-2796.2944298543202,1983.776218229922,1435.4994172746456,-2953.2388399441697,4707.165450883053,-1157.315746794835,1617.9226830825173,-2852.2935529395304,3260.9996644836583,-2246.6985654033356,-2669.1173357116954
288,4704.822735818907,4704.822735818908,-2928.4973180328843,-2779.390182784191,1540.8064470263917,943.5718103335112,1891.0051089917688,-2855.6481913608213,1630.0227681881743,1572.8876497087267,4969.287035905404,-2186.899217033334,1967.5513947722875,-2780.2331923330244,3821.7943270856695,-2213.5703455782104,-2592.6880948894564
384,4704.822735818907,4704.822735818908,2054.303552836518,-2836.7491866016708,1101.3513609479069,-2747.4025091518083,1296.9780778412469,1691.2451384669093,1515.1737129319063,-2913.8944908524018,4880.190843223307,-1018.6672065916741,1949.9647568214878,-2583.309208370749,2810.591261185353,-2449.175416504576,-2750.600686181754
448,4704.822735818907,4704.822735818908,1700.7979542307803,-3075.146039277446,4812.110525106916,1135.9435205832297,-2815.496635216862,3879.840275944468,-2686.6702342688777,-2925.925878995286,2198.900998651854,1252.604307064933,1282.2453069726744,-2399.524763663944,-2421.1148187827594,2229.917027477569,-2168.4815458272337
480,4704.822735818907,4704.822735818908,1464.060622941649,-2908.6501464328658,5121.0743344141265,3329.7441432249925,-2768.5797749588487,-2654.782465407915,965.5337874441257,-2672.418294445044,-2521.811826229872,1872.6528233446725,-1440.7499001758888,-2976.1531367529305,1603.7874697841935,2307.80047151445,1278.4918917351597
512,4704.822735818907,4704.822735818908,1928.0577362630265,-2890.166030830604,-2763.459772185076,-2320.1228466598013,1310.9018740370857,1118.9418415589516,-2744.8925362386153,1819.392268023994,3715.990637622801,-2161.019700503899,-2310.5896452660504,1336.8005348629886,1338.7740599246636,5211.748980688899,-2590.357401298366
