Tick,Region0,Region1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,Region10,Region11,Region12,Region13,Region14
647,8197.905005620813,2755.6806698814216,796.7385591998377,7164.6935080596095,8836.550804674407,6575.083827048906,2873.784462593301,2083.0446318466275,2165.6100365409543,2240.6617707682017,6156.473540067933,7582.927652609896,3381.93124890487,6586.361881681942,3174.8934377849114
1292,4369.622826879255,6778.522541640255,4034.5890791124234,3599.609475160907,5923.005832976984,6090.940102557699,2514.562355822669,11045.325258994648,3739.8951549863777,3212.707187138739,6996.026254402467,1847.571194713034,6440.287559213649,2233.373445138314,1746.3027685462075
1938,20637.613823048305,9166.04853469696,4230.7123331959765,7503.746372826164,5821.081127118851,6981.942509223668,2012.1984907342476,1100.7383275014456,3309.1766811951484,829.7406823625336,1877.528020994242,904.738361304092,2181.7890391576475,1120.8092237623598,2894.477510161991
2584,10412.837115211607,920.4216672171162,1026.6954995561416,2148.4557150958,4100.497075638181,1851.192430999029,793.4079096562612,696.4995630091456,3784.662606376322,4356.210500163128,1536.9421546582498,1663.3873763056797,6343.697002574303,6664.487956361792,24272.94646446087
3230,6809.608657315097,22675.018321341755,2258.908043002877,8872.747285991829,2515.011683555296,993.5026899022075,4959.374671663928,1889.0940443668444,557.1391272096231,2612.942600944775,909.6210501037094,4200.36661068558,862.9057302733887,9037.217675273043,1418.882845653679
3876,4387.180197563556,22093.352609386166,2510.8516156115666,5717.325905723633,567.7906963648072,944.421223442742,6125.729887780755,9345.263245144726,578.3136693275936,3824.732836768714,593.0055121431177,2660.403277839868,1060.8686168101322,7350.3275105715065,2812.7742328047498
4522,2358.1845545093224,6064.946812570882,22210.594947064037,5596.133280188574,8094.253070210139,6517.577698333625,572.6761234119177,640.7212360262974,7304.893602902735,1259.7975461321994,1077.9550576338752,5303.172995751865,1379.2935328894812,1638.678624401237,553.4619552574467
5167,6246.764188634149,18303.6272311578,4713.290182092365,2612.303031540242,5293.627615976131,16251.006339781576,1238.0373070283636,2156.3446220869437,2197.154182672918,1151.4809680389253,1784.2271337883076,3709.55957378126,580.2529098263221,3742.2673008816523,592.3984499966795
5813,738.283984080382,905.3904206438083,2510.514485831274,3324.2991450088734,1526.6544523125738,9033.43333204198,7030.849920344946,10902.488459395498,6559.669129718584,7264.464782954341,3777.526237657666,3740.105977037658,7344.480854630294,3978.182674292615,1935.997181333143
6459,5162.270597387175,12453.811468926066,2774.59795381209,812.6590004238358,6894.302998995001,3992.177016108832,5328.254825564173,7462.825842748147,6351.450050663577,3636.153120235911,6305.435679015615,5908.6104161440935,1157.4012737539683,1681.6130146359744,650.7777788691715
7105,2947.2757983160086,8407.004606718136,8641.770874351983,4943.129287753967,5667.004149982775,3743.13507255898,12352.364603818567,5953.0971471411285,787.4537895536018,6277.667276882089,2612.3763214904848,904.3728290369011,4282.774654093911,2027.536416072976,1025.3782095121278
7751,5230.619685540997,6484.15203591894,9463.14846903744,7872.636137501313,3143.154928368219,10554.19368989045,5391.388811006774,4266.847405017489,1094.1882008850735,6217.59044817002,693.1077062789932,578.5389798326441,5632.696621582912,3292.6711094526454,657.4068087997222
8397,5438.670228437788,5637.037513880857,4133.754461538622,5511.308729666537,7567.396239223884,2516.2297602729577,6032.053382150437,2129.59923559292,2943.7467108787873,15762.828156779695,2652.792046167528,1697.6630152190382,2117.6466362685956,5616.127414816508,815.487506389479
9042,6391.996558105956,4756.812207634302,5859.246127915611,4529.713981925033,6463.270405490485,15171.111730652974,2950.7190739597277,5349.301874583341,1058.2504826568863,4470.092315315664,2459.0156520137725,1221.9981992652624,1178.3093814207518,6486.226130565445,2226.2769157784223
9688,3848.114227335405,6401.461391337131,2819.510620601362,4168.7148913265355,4417.7112868791155,6172.30795787285,3659.710779325846,3104.965345924863,3595.4703942078268,18709.764804542123,1133.0088471568,1010.3527892188624,5062.233005406993,5286.886871746121,1182.1278244018001
10334,3427.5435323455504,3762.186972728796,6751.289187629905,6199.431101953005,4545.896479404501,754.9743167722465,2172.064166862621,6218.9176524754475,525.8493854213806,2620.0526375740656,3789.5371232802568,2765.464426985477,4473.7323482158745,3884.3340766721826,18681.067628962322
10980,7696.065810638806,4516.1792398726175,3036.5287328155955,3831.379119277628,6095.112758054518,679.690554220379,3035.7674058103553,1502.4208933173254,947.9420061495382,5011.69261894634,3398.4561069867823,4002.9385841577996,14788.173001569108,8871.800973728925,3158.1932317379137
11626,2590.9910845249437,4483.064771218245,4404.542643758073,1845.7141228163803,2897.082499371896,6800.47371792405,2871.3089248563797,3184.924103065074,4011.1180785630713,5409.572789168996,13599.693309809649,2081.6340127076373,2186.550182915189,3000.269111874324,11205.401684709725
12272,2189.4320848804446,3575.794642673355,3849.2712006460256,3186.8684004439583,4142.977282877694,4747.475702401258,14211.059882343172,4027.7331985970895,2265.648323422485,2601.85306982998,4236.246534118907,2867.1224056669507,3284.9046120083976,4312.981065025439,11072.972632348476
12917,4857.503252517607,2898.1711334483334,3051.5457409736114,4264.827509617919,2857.1207472890515,2869.3065768486085,2044.9851471732377,3535.49696695852,3641.388291391794,4097.05575977395,3704.6154270348434,3962.5382315762276,4194.405267847487,8695.566092908695,15897.814891923748
13563,2723.1582874007913,1368.549472728499,4125.678490363395,4328.660552803577,4749.970689745843,4573.519847366596,3997.6698991972025,4295.298485240477,17165.715202784428,1887.2401130150904,3513.535700179359,2301.552147301785,10895.80183629063,935.8019578059711,3710.188355059989
14209,2141.1406221414245,4213.033466743643,6786.924026894474,4733.913487763281,4344.42256011957,3822.3370014992533,14912.48444394431,4023.7382373937303,2260.646586236674,4627.432632721073,1995.7325982679267,1705.7080784482755,10513.11188484455,2559.7924963918567,1931.9229138735923
14855,3994.9915713910996,5326.245446425972,2362.1443689316156,4452.569914171959,5119.4307156284685,4821.863623301324,2182.389028996953,4832.565240369494,4453.450931569628,4884.956620028608,15392.917793628569,1506.0147799350157,8623.48976280422,1889.1049066284384,730.2063334722698
15501,5136.9184610924185,3330.0807268703857,4812.31503696698,3501.7127612902154,2975.005881584142,4388.3353571711505,4207.754173379092,5085.5172260814425,5792.08269297151,5044.063368921019,16391.934261421866,665.1220139126935,7207.377492482377,1310.8077885122532,723.3137946260856
16147,4599.067141957874,5242.041623063103,3281.189405582633,5194.432586498766,2080.914432849002,3010.186328990198,2559.697658934058,2117.771302299966,5134.9310493242465,5319.2055397691,5075.354058638434,2467.77994702738,2417.3311492572334,4954.886182109668,17117.552630981972
16792,5160.679267402156,5194.432586498766,2797.1776337234774,2390.7413202844255,1893.4333831489957,2885.793800397727,3351.150909214808,3180.4313925099163,5106.4390236312465,4618.058608445356,2708.064005060287,4429.700573632499,4722.45738369053,5148.518855639808,16985.262294003638
