Tick,AreaPerBot,AreaRef,Region0,Region1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,Region10,Region11,Region12,Region13,Region14
647,4704.822735818907,4704.822735818909,3493.0822698019047,-1949.1420659374862,-3908.08417661907,2459.8707722407016,4131.728068855499,1870.2610912299979,-1831.0382732256066,-2621.7781039722804,-2539.2126992779536,-2464.160965050706,1451.650804249025,2878.1049167909878,-1322.891486914038,1881.5391458630338,-1529.9292980339965
1292,4704.822735818907,4704.822735818909,-335.19990893965314,2073.6998058213476,-670.2336567064845,-1105.2132606580008,1218.1830971580757,1386.1173667387911,-2190.260379996239,6340.50252317574,-964.9275808325301,-1492.115548680169,2291.2035185835593,-2857.251541105874,1735.464823394741,-2471.449290680594,-2958.5199672727003
1938,4704.822735818907,4704.822735818909,15932.791087229396,4461.225798878051,-474.11040262293227,2798.923637007255,1116.2583912999426,2277.119773404759,-2692.624245084661,-3604.0844083174634,-1395.6460546237604,-3875.0820534563754,-2827.2947148246667,-3800.084374514817,-2523.0336966612613,-3584.013512056549,-1810.3452256569176
2584,4704.822735818907,4704.822735818909,5708.014379392699,-3784.401068601792,-3678.127236262766,-2556.367020723108,-604.325660180727,-2853.630304819879,-3911.414826162647,-4008.323172809762,-920.1601294425859,-348.61223565577984,-3167.880581160658,-3041.435359513228,1638.8742667553952,1959.6652205428845,19568.123728641964
3230,4704.822735818907,4704.822735818909,2104.785921496189,17970.195585522848,-2445.9146928160308,4167.924550172921,-2189.811052263612,-3711.3200459167,254.55193584502013,-2815.7286914520637,-4147.683608609284,-2091.8801348741326,-3795.2016857151984,-504.456125133328,-3841.9170055455193,4332.394939454135,-3285.939890165229
3876,4704.822735818907,4704.822735818909,-317.6425382553525,17388.529873567255,-2193.971120207342,1012.503169904724,-4137.032039454101,-3760.401512376167,1420.9071519618465,4640.440509325817,-4126.509066491315,-880.0898990501946,-4111.817223675791,-2044.4194579790405,-3643.9541190087766,2645.5047747525978,-1892.048503014159
4522,4704.822735818907,4704.822735818909,-2346.6381813095854,1360.124076751974,17505.77221124513,891.3105443696659,3389.4303343912316,1812.7549625147176,-4132.14661240699,-4064.1014997926104,2600.0708670838276,-3445.0251896867085,-3626.8676781850327,598.3502599329568,-3325.529202929427,-3066.144111417671,-4151.360780561461
5167,4704.822735818907,4704.822735818909,1541.941452815241,13598.804495338893,8.467446273457426,-2092.519704278666,588.8048801572231,11546.183603962669,-3466.7854287905443,-2548.478113731964,-2507.66855314599,-3553.3417677799825,-2920.5956020306003,-995.2631620376478,-4124.569825992586,-962.5554349372555,-4112.424285822229
5813,4704.822735818907,4704.822735818909,-3966.538751738528,-3799.4323151751014,-2194.3082499876355,-1380.5235908100362,-3178.1682835063357,4328.6105962230695,2326.0271845260368,6197.665723576588,1854.8463938996747,2559.6420471354313,-927.2964981612436,-964.7167587812519,2639.658118811384,-726.6400615262946,-2768.8255544857666
6459,4704.822735818907,4704.822735818909,457.4478615682665,7748.988733107157,-1930.2247820068187,-3892.1637353950728,2189.480263176092,-712.6457197100767,623.4320897452644,2758.003106929238,1646.627314844668,-1068.6696155829977,1600.6129431967065,1203.7876803251847,-3547.4214620649404,-3023.209721182934,-4054.0449569497373
7105,4704.822735818907,4704.822735818909,-1757.5469375029002,3702.181870899227,3936.9481385330746,238.30655193505845,962.1814141638661,-961.6876632599287,7647.541867999658,1248.2744113222197,-3917.368946265307,1572.8445410631803,-2092.446414328424,-3800.449906782008,-422.04808172499816,-2677.286319745933,-3679.444526306781
7751,4704.822735818907,4704.822735818909,525.7969497220884,1779.329300100031,4758.325733218531,3167.813401682404,-1561.66780745069,5849.370954071541,686.566075187865,-437.97533080141966,-3610.6345349338353,1512.7677123511112,-4011.7150295399156,-4126.283755986265,927.8738857640028,-1412.1516263662634,-4047.4159270191867
8397,4704.822735818907,4704.822735818909,733.8474926188792,932.214778061948,-571.0682742802865,806.4859938476284,2862.573503404975,-2188.592975545951,1327.230646331528,-2575.2235002259886,-1761.0760249401214,11058.005420960786,-2052.0306896513807,-3007.1597205998705,-2587.176099550313,911.3046789975988,-3889.33522942943
9042,4704.822735818907,4704.822735818909,1687.173822287048,51.9894718153937,1154.4233920967035,-175.10875389387456,1758.4476696715774,10466.288994834067,-1754.1036618591802,644.4791387644327,-3646.5722531620213,-234.7304205032442,-2245.8070838051353,-3482.8245365536454,-3526.513354398156,1781.4033947465368,-2478.5458200404855
9688,4704.822735818907,4704.822735818909,-856.7085084835039,1696.6386555182225,-1885.3121152175468,-536.1078444923733,-287.11144893979326,1467.4852220539415,-1045.1119564930627,-1599.8573898940458,-1109.352341611082,14004.942068723214,-3571.813888662109,-3694.4699466000466,357.4102695880838,582.0641359272122,-3522.6949114171084
10334,4704.822735818907,4704.822735818909,-1277.2792034733575,-942.635763090112,2046.4664518109976,1494.6083661340972,-158.92625641440645,-3949.8484190466615,-2532.758568956287,1514.0949166565397,-4178.973350397528,-2084.7700982448423,-915.2856125386511,-1939.3583088334308,-231.09038760303338,-820.4886591467252,13976.244893143416
10980,4704.822735818907,4704.822735818909,2991.2430748198985,-188.6434959462904,-1668.2940030033124,-873.4436165412799,1390.2900222356102,-4025.132181598529,-1669.0553300085526,-3202.4018425015825,-3756.8807296693694,306.86988312743233,-1306.3666288321256,-701.8841516611083,10083.3502657502,4166.978237910017,-1546.6295040809941
11626,4704.822735818907,4704.822735818909,-2113.831651293965,-221.7579646006634,-300.28009206083607,-2859.1086130025287,-1807.7402364470126,2095.6509821051413,-1833.513810962529,-1519.8986327538346,-693.7046572558374,704.750053350087,8894.87057399074,-2623.1887231112714,-2518.2725529037198,-1704.5536239445846,6500.578948890816
12272,4704.822735818907,4704.822735818909,-2515.390650938464,-1129.0280931455536,-855.5515351728832,-1517.9543353749505,-561.8454529412147,42.65296658234911,9506.237146524263,-677.0895372218192,-2439.1744123964236,-2102.9696659889287,-468.57620170000155,-1837.700330151958,-1419.9181238105111,-391.84167079346935,6368.149896529567
