Tick,AreaPerBot,AreaRef,Region0,Region1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,Region10,Region11,Region12,Region13,Region14
32,4720.714581504343,4720.714581504341,3484.6865715760723,2742.4434755573775,-4280.944454444614,-3921.342680561244,-2249.7431492656933,-3272.600776285537,-3545.599946774982,7767.760214981847,-4092.9441256847726,-4165.139575547126,-2896.4325562919626,8227.53252543869,-1872.2556486597032,-2750.0626819915456,10824.642807953183
63,4720.714581504343,4720.714581504341,-1991.1017316447283,-2839.0074633501954,-3103.2053363352898,916.58748073069,-4189.391738338565,8260.313004627747,4831.979692461991,10534.255009234646,-4001.957830898642,-2554.2393424291017,9033.769507792607,-4036.9394415813595,-3238.908787358464,-4003.3656336028903,-3618.7873893084534
94,4720.714581504343,4720.714581504341,802.5792973967655,-4209.947824604971,4742.341749533712,-3134.328383247931,-1988.75034904446,-2819.7146867253023,8055.893819445634,10518.01129586816,-3925.8252422329515,-2682.06955834818,9406.937780911088,-3968.408726101302,-3277.270235556933,-3940.022747328738,-3579.426189964609
125,4720.714581504343,4720.714581504341,-4204.083791625826,-3206.6390413622808,-2097.5446566616115,-2668.5443683832964,8017.537876099274,10439.755546238895,-3864.763795976368,-2777.061168669754,-3902.8831917428975,9766.026919442422,-3497.8000058468583,-3983.870800401769,4262.275714350045,-3283.769751705526,1001.3645162455587
156,4720.714581504343,4720.714581504341,-4195.609123579646,-3268.013882034449,-2221.000479445322,-2712.4063850130997,7970.839195661021,10627.351503394753,-3489.7692192315044,-4008.8494104406345,3723.547382633451,-3285.7032822104325,1280.1191811095896,-3806.4800552184265,-2823.9692115243906,-3871.456904155453,10081.400690054536
187,4720.714581504343,4720.714581504341,-4195.671746619606,-3295.533307849996,-2378.446116562177,-2577.237722468539,8006.461850510014,10591.670112636428,-3542.2242393770757,-4012.9826085108034,3553.012882062755,-3300.2051573218178,1260.6860171828848,-3731.6464832171077,-2881.213890784117,-3867.153441578978,10370.483851898116
218,4720.714581504343,4720.714581504341,-4186.6220260622595,-3295.4209227675055,-2497.4220376917783,-2363.0508351719122,7967.279825247097,10544.589328165479,-3651.6828334988786,-2877.11367813199,-3873.9152373609986,10578.384225820666,-3633.0360803414187,-3999.990990545986,3449.287117087798,-3330.3195948871394,1169.0337401388224
249,4720.714581504343,4720.714581504341,-4149.223168329653,-3216.014666825005,-2585.085823175701,-2214.1130075911674,7965.7677679215785,10550.8862164491,-3600.954119743081,10760.588972243317,-3917.587555101209,-2884.26779626347,-3698.7486807398764,-4052.2305265709783,3757.800128816577,-3371.7468843790803,654.9291432886512
280,4720.714581504343,4720.714581504341,-4143.813796192347,-3136.3507474876915,-2598.1845598792884,-2043.4683766748708,7850.783246525876,10613.769993131174,-3561.455327775358,10870.865405215725,-3983.0580214537654,-2806.338533152229,-3811.344781172211,-4092.6888067875852,3705.4461666926854,-3381.5606593944053,517.3987984042769
311,4720.714581504343,4720.714581504341,-3074.8958119862004,10755.657171260631,-1956.9357562662371,-2572.4896278864544,379.7087898635991,7692.498652347221,3665.5315870516124,-4083.996278639621,-4110.997494265803,-3855.9179862918772,-3427.158318546286,-3529.86606853205,10934.725430126338,-4005.882679673317,-2809.9816085615744
