Tick,AreaPerBot,AreaRef,Region0,Region1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,Region10,Region11,Region12,Region13,Region14
32,4720.714581504343,4720.714581504342,-1655.5605031683485,10931.477929736264,-2820.1968463702997,-2949.5398035271446,3973.576496905962,8014.582660951306,2342.499181951349,-4277.655205804545,-3977.158972451113,-2078.2137134195673,-3269.2154080721175,-3442.8457790580783,7461.58559292035,-4098.227734168431,-4155.107896425587
63,4720.714581504343,4720.714581504342,-2019.2791814643188,10760.378181216198,-2976.290806056129,-3104.197577726586,729.3058218172255,-4178.266827567266,8219.705728781999,5048.658218619951,-3238.4094396754344,-3653.173618347826,-3969.818364746129,-2461.834675869057,-3992.374204824999,8885.993995866585,-4050.397250024189
94,4720.714581504343,4720.714581504342,-2152.4213099281897,10548.067809993849,-2878.323168363667,-3175.381589818381,810.5481356269511,-4207.1991864098045,8207.37193879734,4780.467332455827,-3581.034288762043,-3290.374454653661,-3876.829879524454,-2615.8906186751847,-3914.8059626803274,9342.274488462524,-3996.4692465207722
125,4720.714581504343,4720.714581504342,-4210.670435676256,-3241.407138642081,-1944.8362163992074,-3017.8250463893282,7771.363855657562,10681.302560947595,-3563.42768167158,4406.033032826517,-3279.881150604692,1083.9726720311419,-3783.1252625700536,-2738.7510302194787,-3853.11454142639,9699.195101976795,-4008.8287198405537
156,4720.714581504343,4720.714581504342,1333.3182384821603,3943.2897899928266,-3537.2356981227463,-4208.172684404321,10096.142777203911,-3815.4880243743455,-3287.889445616098,-2851.16072385835,-3712.5437850779854,-4053.2867498779187,-3263.1345280822816,-1868.6117693158135,-3018.152842786146,7502.641878841967,10740.283566995127
187,4720.714581504343,4720.714581504342,1615.6517375180265,3413.371105498726,-3574.13083163411,-4191.354568308056,10484.701654406783,-3822.6933859383253,-3312.583340757682,-2920.5277038493336,-3618.197054875016,-4073.2691134814313,-3298.5934152520385,-2149.6905862621393,-2988.8452915724447,7657.436573459621,10778.724221047414
218,4720.714581504343,4720.714581504342,1514.6909932670615,3327.836167283287,-3600.939125093467,-2206.5367669040616,10846.356636790892,-4162.475527366709,10791.443745724815,7660.602059168541,-3340.90580279962,-2969.5896149332675,-3849.269023868487,-3346.813067711558,-2968.085989858523,-3567.9863594162125,-4128.328324282703
249,4720.714581504343,4720.714581504342,3733.196097319583,-3576.3886499973705,11101.801094663078,-3384.7333980613002,-2514.8348959870755,7937.169463562871,11124.248598440121,-3073.6153262343023,-3408.8757937542223,-4139.741099931176,-3669.241220044808,880.0475699541576,-4128.105318220536,-2982.2610916716685,-3898.6660300373496
280,4720.714581504343,4720.714581504342,-2640.6556331746347,11420.649619794665,-3386.6895201848924,-3139.3433654432765,4225.042832074508,8029.292747397486,-3613.711188932735,11275.578505769088,-3465.9756614256503,-4144.257031916355,-3735.260898171084,233.70135674395806,-4086.285764494445,-2983.1830654030637,-3988.9029326335854
311,4720.714581504343,4720.714581504342,-2689.5917359120886,11451.91072254266,-3426.523308747409,-4083.8965197331245,-402.8993235503731,-3494.5949033128322,-4078.9005692228257,-3867.1422652240435,4823.181845240607,8004.459433751702,-3720.971984951569,-2953.5606663657313,-4058.11159785893,11443.321972223206,-2946.681098879246
342,4720.714581504343,4720.714581504342,5278.589760761973,-2825.2911021549407,11578.534277554889,8009.662464048283,-3420.8012656932174,-3905.8970448508358,-3842.3967060522255,11609.130075124547,-2829.4261703626244,-3551.6218838941795,-2942.535028842758,-4013.381483664117,-987.6315089370628,-4071.746751050937,-4085.1876319867924
373,4720.714581504343,4720.714581504342,-3957.331898105738,5744.345942196554,-4010.288610200688,11627.087408797528,-3417.082735646566,-2915.5619901503796,7946.606926920959,11865.770088480935,-2799.368257283385,-3577.9656089538244,-1505.611314158954,-3932.7272010194138,-4067.864421015547,-2893.328167175211,-4106.680162686287
404,4720.714581504343,4720.714581504342,11572.967712149339,-4134.918810356175,-3391.984192529765,-2895.419922135837,7836.822465053434,11927.661339288947,-2609.7767622995616,-3976.8272965317115,6083.445251468336,-3620.1662723186737,-1919.5886523620375,-3852.1510489079947,-4089.381474851136,-2808.4012601231952,-4122.281075543974
435,4720.714581504343,4720.714581504342,11431.48670648951,-4139.0680819895015,-4009.8872586461753,6012.81750752014,-3320.704816067181,-2850.9135528255674,7697.248717419519,11877.091230213731,-2347.2865047924342,-3611.94914068429,-1953.4078662528173,-3818.1723846169307,-4088.577219172116,-2741.388904947398,-4137.288431648496
466,4720.714581504343,4720.714581504342,11331.090402624879,-4139.31806069967,-3247.4770080256467,-2828.9973410393586,7629.967273899149,11690.34523093123,-2069.007405921332,-4048.998973432839,5973.28524091208,-3617.7463917708665,-2022.531051437667,-4106.444086177865,-4121.094198699903,-3772.3763933362507,-2650.697237825929
497,4720.714581504343,4720.714581504342,-1710.0072473415007,7397.000062028332,-2656.7956761077717,11443.947525333779,-3134.226457426499,11260.48598367883,5933.942571095704,-2059.274790697183,-3736.1039766055997,-4131.283987975043,-3636.8835783907143,-4114.336987397836,-4131.337070528946,-2661.5360903194673,-4063.5902793460937
528,4720.714581504343,4720.714581504342,-1324.856140008409,7141.726653191766,-2395.0862686291894,5850.501723213957,11248.296836093476,-3007.9937202992287,-2514.7270655787197,10918.146135894996,-3684.857969189258,-4131.5419329763,-4128.796543072119,-4091.9388130015627,-2117.9659357383575,-3625.5535186653124,-4135.353441235737
559,4720.714581504343,4720.714581504342,5867.687889837607,-2951.5056828886313,6826.201088525928,11180.93209762922,-2127.7511985855745,-1162.4134646248922,-2382.263161951357,10766.22594602187,-3636.010176343194,-4111.211475910535,-4150.814087735057,-4102.403910887197,-2243.4857090082937,-3620.510813831097,-4152.677340248806
590,4720.714581504343,4720.714581504342,5889.694719872569,-2872.8177182725767,6395.431719781819,11075.254018446005,-1715.1756782302423,-917.7121637775099,-4118.022225789813,-4115.568727001959,10449.305346330966,-3621.162527703074,-2333.7136525798587,-3573.8351292857137,-2241.161683992277,-4151.537541317537,-4148.9787564807875
621,4720.714581504343,4720.714581504342,5921.375391529921,10443.808042471293,-4134.196877129467,-3483.5471837620653,-2131.318889042824,-2850.3302888752933,5817.979893804101,10481.512080292177,-1208.1411535476764,-353.32650105873563,-4147.4352065228995,-4078.902583811267,-2526.2392285807437,-3610.0963636542447,-4141.141132112295
652,4720.714581504343,4720.714581504342,5969.247605251667,10339.206678595589,-4123.594587339487,-3263.287215733694,-2023.3931563358315,-2729.896477113781,5446.141853529765,9499.640229106944,-883.4507166995172,561.2745771953496,-4142.375150565267,-4122.85730648286,-2855.0026114561315,-3535.4523631708007,-4136.201358781947
683,4720.714581504343,4720.714581504342,5905.625547177318,10168.630095771849,-4107.125480545104,-3194.6838604605578,-1894.0046006294838,-2603.5516152399987,5089.24292861763,8967.19500702905,-694.2871581822483,1292.5471072671016,-4157.60605699897,-4090.5884460358316,-2975.9961348943843,-3558.2674836543138,-4147.129849222065
714,4720.714581504343,4720.714581504342,5772.317988098783,9900.866312301538,-4116.545496049134,-3160.7408385441295,-1723.1020585773686,-2398.1123469682757,4826.401622697245,7666.239613257489,-529.9618336670628,2765.933747924356,-4153.45233803257,-4078.2827935198775,-4152.790434430897,-3074.169119787427,-3544.6020247026754
