Tick,AreaPerBot,AreaRef,Region0,Region1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,Region10,Region11,Region12,Region13,Region14
32,4720.714581504343,4720.714581504342,-3990.4140023819696,2867.8780704747714,-4279.318466538042,3402.9968717205256,-2776.934561757671,10745.155007220703,8359.22194783717,-2683.893173052822,-1755.510670356427,-1863.606809292416,-4088.129266443028,6234.723433313996,-2696.9749006156862,-3319.9976055862035,-4155.195874542905
63,4720.714581504343,4720.714581504342,5654.110706066195,8346.02080931907,128.5909397264968,-2683.8931730528193,-2776.934561757669,-1755.510670356426,10541.013182367285,-4077.998608986982,-3640.1516092569686,-2223.1006231052847,-3724.946251163626,7591.382820348218,-4015.569335844633,-3287.0699508112148,-4075.9436734916135
94,4720.714581504343,4720.714581504342,5654.110706066195,8346.02080931907,128.5909397264968,-2683.8931730528193,-2776.934561757669,-1755.510670356426,10541.013182367285,-4077.998608986982,-3640.1516092569686,-2223.1006231052847,-3724.946251163626,7591.382820348218,-4015.569335844633,-3287.0699508112148,-4075.9436734916135
125,4720.714581504343,4720.714581504342,5654.110706066195,8346.02080931907,128.5909397264968,-2683.8931730528193,-2776.934561757669,-1755.510670356426,10541.013182367285,-4077.998608986982,-3640.1516092569686,-2223.1006231052847,-3724.946251163626,7591.382820348218,-4015.569335844633,-3287.0699508112148,-4075.9436734916135
156,4720.714581504343,4720.714581504342,5654.110706066195,8346.02080931907,128.5909397264968,-2683.8931730528193,-2776.934561757669,-1755.510670356426,10541.013182367285,-4077.998608986982,-3640.1516092569686,-2223.1006231052847,-3724.946251163626,7591.382820348218,-4015.569335844633,-3287.0699508112148,-4075.9436734916135
187,4720.714581504343,4720.714581504342,5654.110706066195,8346.02080931907,128.5909397264968,-2683.8931730528193,-2776.934561757669,-1755.510670356426,10541.013182367285,-4077.998608986982,-3640.1516092569686,-2223.1006231052847,-3724.946251163626,7591.382820348218,-4015.569335844633,-3287.0699508112148,-4075.9436734916135
218,4720.714581504343,4720.714581504342,-3753.430684344452,8595.95500771906,-2903.766181060865,-1861.6237558868588,10611.814432954981,-3026.612498522212,-3954.6616674124116,-2310.2242663878665,-4039.7437716993018,7751.736897630795,-3445.6734204865606,-3994.061086484964,-3355.264863274844,-286.23132016335876,5971.78717741885
249,4720.714581504343,4720.714581504342,6005.672683121384,9039.514221971054,-2991.4978528185898,10596.569164603192,-3167.452648986105,-2236.781205988831,-3875.6791978789643,7985.682488558114,-3460.1635826328343,-3885.5433871947125,-3171.26707973678,-667.2293480292442,-3761.407449836108,-2467.661066205551,-3942.755738946026
280,4720.714581504343,4720.714581504342,9341.07489996371,-3048.3616953413593,10605.694440123585,-3296.504989171248,-2563.992841618363,-3892.953269391277,8292.333979054929,5630.282837120062,-3465.5085788010597,-3858.744215063688,-2877.949206213738,-646.5679037150412,-3840.6363948808817,-3859.0049772637426,-2519.1620848019065
311,4720.714581504343,4720.714581504342,9503.344070747762,-3209.6484030509937,10637.01747839808,-3475.7172518527086,-2733.4781249485177,-3836.0253850999343,8428.539134645149,4802.921185014593,-3483.912523966454,-3816.906214553278,-2799.470526767531,115.86562542628599,-3994.357932167165,-3760.344318415693,-2377.8268134096033
342,4720.714581504343,4720.714581504342,728.1757282503013,-3462.2967855986158,-4008.3095702822507,-2557.018870601547,-3507.430712151193,9734.033172445921,-3036.114812118221,10677.110444099388,-3328.5240772491784,-3790.062110333142,-2380.867624337539,8522.27361913172,-3697.714812793452,-3761.5486616150847,3868.295073152921
373,4720.714581504343,4720.714581504342,-3510.7744420376966,9935.716852943317,-3252.9232250118985,8639.545116194833,-3395.2173261637627,-3754.861284982528,10763.791761747863,4297.942047043414,-3520.691251417624,-380.84499399366905,-4074.371308588643,-3628.319559327969,-3635.0286513892115,-2088.037342054355,-2395.9263929620765
404,4720.714581504343,4720.714581504342,8495.883376003265,-3747.725267828228,-3420.5815108635393,-3574.966376421916,10860.174232958052,10027.885154641306,-3553.4124500954385,6465.542300047376,-3562.9136106558426,-2141.3914025264826,-4032.001470048236,-3471.0893885178375,-3554.953975235626,-2505.7301241569744,-2284.7194872998757
435,4720.714581504343,4720.714581504342,-3323.314164774114,-3826.0551337987213,9864.885118907849,-3789.019419514532,-2665.607131178539,6401.802239802437,11024.561946385345,-1975.6722574745527,-3450.2644431320014,-2174.9041952072425,8469.776484007083,-3720.614321551737,-3951.3309050556036,-3343.8185731453286,-3540.4252442703537
466,4720.714581504343,4720.714581504342,-3092.0797494011686,6349.130978655133,-1613.584192500433,-3150.7721895625546,9792.007544190219,-3968.5175830720655,-3863.3803888182492,-3416.131743833889,-3555.0388766079686,-1235.9593416949997,7763.219698339276,11040.104424976416,-4156.136363870932,-3665.2644511805433,-3227.5977656182317
497,4720.714581504343,4720.714581504342,7757.187335823646,-3543.2274644272566,-3391.826210668526,-2941.6547850715842,-3193.1185334660877,-3039.0161490649916,9619.058153358488,-4033.298399332207,-3871.558815295815,-2142.308978255709,-3199.724529607958,-3699.156883518689,-4110.222080343073,8774.906804165706,11013.960535704051
528,4720.714581504343,4720.714581504342,-2844.1996917708348,9294.415589122023,-4088.806842301421,8512.829458116805,-3514.0373771753593,-3366.8279020368736,-3189.1887277331653,-4110.52044073807,-3608.6500385669888,-3169.6681952015233,8971.382924891166,-3629.4837194426855,-3930.41533801642,10915.949152023928,-2242.7788511705944
559,4720.714581504343,4720.714581504342,8699.70607651576,8143.447325130079,-3201.7781940483396,-3296.384361782555,-2691.8130457954026,-4064.3223540667004,9000.683727723901,10903.79871782748,-3941.9454554039285,-3126.898862599024,-3218.1321410964865,-3545.8111283776075,-3628.00853715631,-4127.943951454491,-1904.5978154163859
590,4720.714581504343,4720.714581504342,-4063.464377180087,8654.880207951752,7382.55111737385,-3726.744296711002,-3100.626987713214,-3138.6715293059833,-2528.3952082874453,-2583.7450404765927,-3986.5686779834723,-1810.6969546118808,10917.645451937478,-4111.120072861297,8639.576141140176,-3415.3854875316492,-3129.2342857406306
