Tick,Region0,Region1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,Region10,Region11,Region12,Region13,Region14
64,1989.736988377646,6302.757648507117,1933.8891950880748,9779.558913009067,7759.248812849179,6423.928688179653,1910.0521421332603,2464.5136231221804,3321.1382916756106,5973.336342000108,6660.063746804867,2166.467776932713,2259.010888440059,5794.578418680821,5834.059561483281
128,5913.753122723224,2247.7190976021707,6767.718880834942,10796.245530225338,2408.9748095172076,4973.171781097416,4625.074722099207,8696.767633605776,2034.0025975015276,4856.961862285031,1572.1782831955413,3220.8198494122043,2059.7660809152762,8127.4931062873775,2271.693679981394
192,6978.450186615697,1761.0409631949321,1724.1071826474918,3007.1698297955354,2450.3178424252046,7679.146843514473,12404.663673109824,4452.922390959683,2470.9422927679775,6213.587864604315,1667.3079797115802,5762.64303449016,1788.5325637495691,9268.008717006309,2943.4996726908835
256,4443.68817474695,1842.2527501378904,3217.1955306919917,2133.6395432973122,2684.37406520912,9983.786044718756,2042.0242412442813,13399.436746259657,3382.3952164887714,2099.0958907361996,3215.7435986682813,3343.383305864512,4881.697129311155,6724.825261368321,7178.803538540438
288,1838.4798191497048,1764.1119995634144,3481.130494306718,2855.875751166334,3002.670741672731,10653.630766087446,13298.660588139137,2034.8155737184547,2038.030045735242,4294.288688893157,4936.701429276785,3584.6649106486325,4211.1402331001955,6011.336692529195,6566.803303296485
320,12858.28702884074,3508.235481841625,2068.9481971828627,3566.4759699063156,2191.7707094326397,2125.3904351767865,9660.242225327835,5211.0135863456135,2953.388124680166,1751.359191655541,5016.195417939096,6687.838294708568,4504.729263557261,4067.8630845951698,4400.604026093413
384,6463.018853780675,6010.624722989262,5520.372822965683,2969.6706362542927,11773.995137209793,1667.4599964937515,2929.2379087592844,9327.594843861796,6183.067013439099,2735.0442379675014,2933.5030771553943,2043.165888174386,4190.142179456391,2531.5759292392595,3293.8677895370643
480,3732.09438226338,3403.8492356658535,1861.1075931207843,5910.972965883953,8814.532875142273,4579.465508747129,4864.727918403907,3934.195691272358,3851.849005721089,4400.690521259677,5600.869155768964,5059.625629319917,5493.21368327078,4533.668626725421,4531.47824471815
512,4212.6953742798705,4196.586898761123,5455.3417662042475,5119.777361029329,4613.5247857913455,3785.5579821864603,4493.424046736482,5528.152858009804,5392.063846912843,5054.80531642271,2811.3611514780337,6234.509353635412,7771.364848226863,3804.2117426818204,2098.9637049272906
544,5586.031174659514,6208.660796817951,4585.493981266043,4598.30481154281,3720.3469397642666,2533.118903282104,5509.317698949669,2595.6725256464706,6344.88695852347,4302.573938957317,5685.034305518843,5712.933201019898,4154.976481472109,3798.1266372599803,5236.862682603187
576,5247.591829535459,3959.730278194343,3844.8760167065516,6798.515241522945,6504.069679952791,6052.584361012551,4899.075862105769,6169.252268756859,2152.219028326302,2733.4644506544446,5490.108877364963,2589.4438081859025,4465.409642688428,3381.228476534159,6284.771215742165
640,6106.791259547365,3676.4904289501565,7106.598955456778,3483.3570675841793,4327.663250369157,3958.7809989989364,5657.513198267346,5830.86234491905,3251.902658895088,4161.1188928253505,3033.792035082944,6120.774278604597,3218.4449679628137,7515.294037018086,3122.9566628017897
672,3636.94200324428,5930.543633612246,5937.309713852067,4624.998990912489,4180.462813447274,6541.521573101023,6677.426702412061,4021.589123163507,6189.361100696033,4101.862719812521,3233.1888445943123,4693.55208119322,3312.918768892846,4489.140392261184,3001.5225760885733
704,4595.060046754274,6364.06600063584,6079.282210748588,5645.615013867166,3224.939411614144,4428.943273533056,4514.391889972857,5969.123451931314,5483.409946074798,6247.721095652217,2555.1372000920032,4403.698350110537,3222.428013741807,4456.182350466235,3382.3427820887946
832,5747.495474358523,8060.961416730616,3392.566009872009,3878.9300601558775,4645.66094258185,3121.6061004835638,5030.36560747662,7926.378481331292,5006.299497432168,8982.287390492207,2204.2546947126325,1402.2248423569872,2733.9193243034074,5217.597462381136,3221.7937326147367
864,3400.894955621468,5746.471952180607,6032.915002078612,4735.3631481005805,3102.470466831208,2685.192268442339,7725.189742880611,1438.955257527722,1965.1142399218386,3590.657467558975,5567.388194415812,8271.833382972787,4065.089796206591,4081.6463901268094,8163.158772417674
928,7515.31636299324,5462.759039978542,4099.609718711636,4365.670259110178,2760.3626452358603,7958.63515240843,1628.6357061030828,3506.5828633962133,3889.405007198261,1748.1264018409017,2785.621040131692,5487.903657011184,4704.442587286678,6324.0921534695135,8335.178442408223
960,4701.236840066786,4135.273648170283,8670.617842699357,7953.601025641929,7269.228549349855,4128.625764021554,6366.215710709113,3511.5433686130455,2490.0059201947374,1871.865158354169,2740.4348535419726,3962.689620708191,2194.046478160155,3660.436348978957,6916.519908073532
1024,3381.5404377151767,7180.246238561272,5171.872641646298,7467.554161325584,4382.093250459385,1702.7288109290726,2352.3817073089904,6574.989907351997,2885.110443293482,6371.643288099151,6278.769308976872,3610.830291695554,3915.352255731923,4090.786290587569,5206.442003601309
1056,3995.803805906559,2580.5806934357292,2426.851866193083,6195.536959722109,1777.9573328397169,5675.830191153744,5712.828829941321,4671.106864310386,3406.761010110787,7211.619376301726,7198.810303892473,4209.898108657848,4435.004554264411,5139.19928776525,5934.55185278849
1216,5926.144721844483,7719.42676608012,5196.789928218864,4238.934611768104,3675.4628905033487,3646.406014657602,4522.740128883039,4594.391799889475,4941.215977044165,2482.367389499159,4311.955559926303,2953.990023116173,7183.950156349626,4317.15827587102,4861.406793632152
1248,5235.159716137039,7529.526840554027,4181.736835729697,4486.988441573128,3554.3270071822362,4886.907849589107,6022.267987901043,7343.625703820373,3597.096530300077,4738.968949756625,2249.3870228705464,4803.830362447875,3217.318064445635,3998.458424644861,4726.741300331364
1280,3339.6686309387974,7631.778179838335,5744.981962531176,3626.5152431552524,3566.8685472269353,6425.752458769914,5222.174500068081,2141.8290515619738,4797.075205179254,5454.1171153234645,5348.282443848462,4610.37656285295,4910.298154728703,4735.319556339948,3017.3034249203906
1312,5523.0493711719755,4599.539726513305,5232.6256232753785,5401.168409217371,8030.221141585221,2530.1089583787316,4116.082909974388,4272.742657674942,6120.578364193468,4834.880779651393,5028.0687838212125,1752.8743857493857,4998.561380319422,4618.743974700488,3513.0945710569504
1376,6502.617234217044,3043.318633663009,7734.024072670198,3801.222611452758,5155.2220332322095,6560.432467890246,3853.0735058500213,3901.633550755526,4292.5824398451105,2507.6244170640575,2607.713598306341,3922.8098443460767,4629.164219876421,3900.2644589524775,8160.637949162138
1408,6117.622506237449,6764.260750112904,3017.327343357094,5112.159606774433,4260.164808975757,4270.259193421916,4622.961273415805,9158.584780146768,2740.1464322684087,2557.113142747105,4256.674226086919,3197.395803459321,8064.337594150919,3576.5099604649417,2856.823615663892
1568,4463.848969066727,3125.7030884072547,2883.67315983491,3951.3426581567473,3277.912904953913,1659.2890721491472,12169.569725181134,4633.988139977698,1671.4147482152298,3462.7467210789596,5510.4063253570885,5555.322637015477,3877.4724364363474,2712.8672283180185,11616.783223134984
1664,12097.85065494361,3932.0510315622337,7569.328890416958,4268.88956945367,2120.7577238481927,8186.8178609971055,4166.8587876907195,2938.324187315588,2817.019716304071,2428.83877838131,3627.383321100663,4742.529376889406,1686.6069384567497,7712.340261933283,2276.7439379900757
1696,7519.942063721846,13429.213014448731,2465.0927867389746,3987.8551578271204,2270.1108209527583,3129.0750149469127,1871.6576850439194,4888.288925131168,2819.33494322132,2244.8032006099947,4359.635145298103,3853.1571115391107,2623.7253823079764,11405.223043007085,3705.226742488613
1760,4485.690576834863,2696.668917811641,3843.0118165990493,2658.552866457576,10027.639947081989,13457.562115144974,9134.012734341288,2442.3309321685674,4420.305078810949,1599.3999871078277,2481.8993469791894,3914.8499570767017,3379.1537528547597,1576.3132412606328,4454.949766753626
