Tick,AreaPerBot,AreaRef,Region0,Region1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,Region10,Region11,Region12,Region13,Region14
352,4720.714581504343,4720.714581504342,8223.263303404881,-2557.9108051144326,-2608.502899045898,-4253.94819161395,8023.339121972908,-1037.8501161270378,-955.203050028806,-4421.007007839104,-3963.5992272704743,-2004.0920293594127,6507.423418257657,5646.592262274807,-1073.6322040956748,-1367.9756705498307,-4156.896904865649
480,4720.714581504343,4720.714581504342,9089.872262075185,9703.753325207801,-2751.2350537935636,-1772.9227038823233,-4200.207458320916,-720.8174043705617,-2431.9525219430416,-4416.898783314304,-1480.1098077517863,-872.6846421286928,3529.8687507694794,-2815.1033637042297,5007.931237471401,-1698.4920414119015,-4171.001794902553
544,4720.714581504343,4720.714581504342,-4217.003079711122,9321.908877097325,-2601.9048145095067,-2307.6738421390346,-823.1297339144107,-2603.6742353833292,-1252.0241719938213,4944.274256203424,-4356.937330305399,-4227.563612459356,8240.219564459656,4410.3372285260775,-687.0134331030754,-2523.394958045137,-1316.4207147222983
1152,4720.714581504343,4720.714581504342,-2494.8466791904257,8560.611202038881,8991.286062291512,-4136.758836330811,-127.42971502366981,75.66732543109356,-4369.245642288267,-2553.119358484508,-1176.2331548054062,4325.3233559721975,-922.2730019741825,-2597.6999981029385,2156.27252644066,-3973.126432708782,-1758.4276532653603
16512,4720.714581504343,4720.714581504342,4577.63996105108,9732.993616517268,6700.229869928286,1392.6812655346575,-2009.667700556276,-2683.9070781419327,-2847.365963705799,3013.9593574548535,450.6308901396296,-4300.1411125996565,-4316.549211484021,-4063.3832287658192,874.1921068369602,-2150.4352348757275,-4370.877537333503
