205.80951980730865,126.37877884261324
203.87808715990076,146.24086826248683
197.88345868670632,165.2882564089291
188.25866358051582,182.78264220590222
175.42593475800015,198.07506611043257
159.81030531508546,210.5029693143424
141.97011917619002,219.50886506774606
122.73238740363355,224.78756113806256
102.79935308473797,226.052932673758
83.00454380386371,223.40516354449562
64.10077379789996,216.95284272095026
46.905318350257346,206.8254671012927
32.06298538425521,193.45113311144615
20.242472802023034,177.36561229936217
11.87898186376414,159.2388144116686
7.191738153675292,139.82684958697564
6.399967255953245,119.88582796389349
9.715293179200986,100.19884585992193
16.815442492150666,81.52466301504522
27.58408627039038,64.72480074427882
41.46747909331162,50.375866955785845
57.86868085656394,38.99099818433163
76.21725762827671,31.075004228988398
95.77774745257109,27.085936462380158
115.73642057501579,27.012676929036342
135.28804975414408,31.018635922038346
153.69006346637298,38.7768993830811
170.23845239033488,49.96636487578179
184.19501211184263,64.24122901808023
194.93874371525428,81.0735993171074
202.1682074987205,99.67651757336884
205.56716429040497,119.35745230022333

171.8021716437989,126.32304623147346
168.86428558160787,145.99857443224124
159.95626900663234,163.83168279448643
146.25628325553654,178.3118716923733
128.91648424514,188.08841085384398
109.38230928049298,192.09077700229722
89.57664878087179,189.99571427467603
71.28943692487941,182.05204891769614
56.09466170339377,169.1722617232372
45.54304621008142,152.27746158638232
40.51353733423522,133.0167497027234
41.668458542984006,113.11277942474365
48.58522621752765,94.42919970736241
60.651628331277465,78.58565868153974
77.02306664753124,67.22988912176498
96.02133507449169,61.27074321436518
115.94923920493812,61.3935395325953
135.00090689205834,67.27504216367926
151.40289748975545,78.56358157491385
163.52615889186094,94.373259161935
170.45406106240222,113.06778830906538
