Tick,AreaPerBot,AreaRef,Region0,Region1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,Region10,Region11,Region12,Region13,Region14
32,4704.822735818907,4704.822735818909,-2961.3669884902215,988.8176547957619,-2800.511278751686,-1979.7146911421523,742.476726082521,2915.974176498774,4894.93817453042,-2738.2967334536916,2132.56845349998,339.3267592691991,-1787.8757583503684,-2125.3201361490783,-2853.8804558395905,1472.2013037314946,3760.6627937686408
64,4704.822735818907,4704.822735818909,-3021.880079716135,1677.5893037098422,-2686.288168568789,2535.2470340420114,-2724.1413205034996,2422.36198340953,-1660.9371250059035,-359.9992266730187,-247.24667742986276,2995.688863533559,-2368.2925082820684,-331.77433100313556,1601.479807013704,-3078.0752420313725,5246.267687505144
96,4704.822735818907,4704.822735818909,-1426.4514519477625,1105.4931735873888,-2714.3185698827238,1028.2904593193161,5051.60613392465,-2136.4801298221846,797.1065103782785,-2934.766284644738,-1123.2517890275303,3169.4392859442487,6191.374932315321,1203.3816464957472,-2543.4795706640834,-2914.355684748087,-2753.588661227829
128,4704.822735818907,4704.822735818909,982.2629694498937,-2747.5532267469043,1565.9933655512095,-1471.043515039688,210.0572323127808,-3066.519758681213,930.2658910386153,2844.9560304800907,5223.660197959518,-766.8247019086707,1999.4685775958296,2741.3901943135124,-2605.103627932029,-3085.4665411028545,-2755.5430872900897
160,4704.822735818907,4704.822735818909,1120.4600578253076,-3104.8608208888127,1365.852691191706,-2771.532560051254,3366.6591284214037,-2719.266518590328,-1847.9425630776682,1236.0232939165435,144.5256248315618,2654.279205591616,-2198.4326966669746,-1984.7121601218905,2490.939725797115,-3026.1200949408785,5274.127686762555
192,4704.822735818907,4704.822735818909,1712.8130355908734,1481.8943682655245,-2981.0518781316096,-2893.685905666542,-2063.7442037488045,225.7955252506281,2594.092615049105,-2650.638615113276,3267.5561262691026,629.2939883415866,-2410.7713202839304,-85.3545996204166,-3006.944254488439,1360.5207300390957,4820.224388247107
224,4704.822735818907,4704.822735818909,-2940.6428596357823,2096.9405990705545,-2823.8263651317066,-1610.3120874814576,-628.4636580496463,2774.5004264251284,2817.005981037125,-2733.157299473469,2030.5329893064327,163.3629405654401,-2451.750199274651,-598.880978720139,-3006.3531671234286,1943.3132110389424,4967.730467446664
256,4704.822735818907,4704.822735818909,2059.7909729864523,-2837.273178240397,-2834.0653507326942,2467.1621990212752,1408.319988193436,-2869.498735874221,-2386.2200739538794,268.7838024858929,-3080.3829961130473,2486.369411485981,1920.3226095682548,5181.857452587944,582.6968100861841,-1817.644937538656,-550.2179739625144
288,4704.822735818907,4704.822735818909,837.7463094840814,-3117.59446724842,-2748.775100531166,5048.8594816803125,199.85194666692405,2136.3550407869525,1986.4621374245871,-1853.463146581742,-3136.1815677703935,1306.4844391114184,-2824.0997998142266,-2023.5659108611912,-6.450742490905213,761.2337321701634,3433.13764797361
320,4704.822735818907,4704.822735818909,1344.328845863096,-2715.1708107521126,1853.3862640532043,-1979.7146911421523,384.99263461828195,-2908.0888755491214,567.2037361717794,2821.554262665044,5201.853458028179,-899.3014730669756,-2475.9605632395615,-3103.2244707513914,-2698.2594305034445,3008.090033791671,1598.3110798135049
352,4704.822735818907,4704.822735818909,2067.446003022317,1322.654630739833,-2958.6472950273437,-2672.4415444750052,-2802.407661599651,2472.6739378400216,-2043.6730935571695,3.3925679865906204,3263.357576076509,616.2288497652053,-2079.513609165121,-512.0778243828827,-3191.5928950075704,1267.652948461512,5246.947409322758
