Tick,Region0,Region1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,Region10,Region11,Region12,Region13,Region14
640,12897.656080096318,1833.4159600365501,350.3203541752405,11788.521819414087,1998.2255599876084,436.8854658430774,233.14952722773637,15905.37709354343,2188.9160162733738,1881.56164099626,1097.9339710939034,2966.4277401264108,1849.9503442641549,526.0536678547609,14856.323481632218
7296,4738.672896892721,5996.476072818508,2703.8674456036206,17609.381600013465,3725.579521929994,15497.013452893103,475.94987987670237,645.4973244430457,793.4398561219365,3806.7742513481553,3607.2829570791937,3651.430320445488,3439.9672246803857,3451.6469302737364,667.7389881450642
7904,19422.656107864594,4178.813828271591,2011.106598019941,16344.8528357821,1212.4452045350529,4480.491759938323,440.59394946543625,3511.0797249634047,570.1679599049108,3934.2852304904995,3708.4098589677346,3963.2741099773616,2379.149866875593,4045.1167533171865,608.2749341913868
8320,15362.384546741263,16702.664014475904,4695.903801075457,1159.664417125778,4014.5201297538993,2828.520447367168,3393.225698366388,1453.0059232128078,3601.98458775553,5276.804043552,1193.5136947398478,449.77735832081805,4486.207810167767,608.7067634499682,5583.835486460532
8864,5598.957868503432,15624.475299159792,16755.92007238495,1042.5657048146745,1089.6885873326223,4172.891927486307,509.26421415322085,2224.434476603569,5410.645832211616,2664.827552878433,1924.92040163643,4259.065792008893,3347.350023090797,5626.248110032371,559.4628602680197
9184,15621.39065384739,1187.2730762914236,5421.48541757139,5413.28545030438,552.2357311114549,2220.014891352526,4213.885807312836,5505.521330105754,16797.527552728337,782.2720689160772,3092.9879977630435,4258.063381051804,2281.398332832856,3010.170868082261,453.2061632935967
9888,15671.984435623697,1543.7145891488594,5281.571861442865,5211.485136759246,2157.8965014464247,4156.415186789475,549.7996771654073,5581.329118260763,16722.008771076882,702.9001698746671,3024.062454819154,4346.215004542933,2307.206818492933,3136.417944026107,417.7110530957033
9920,15599.872180202276,1468.9342224581887,5415.083988581248,5217.46811444315,2109.2575367432546,4171.328909621792,571.5555908723387,5667.539911837918,16734.370689666957,779.5130547779119,3083.9616007581353,4216.060914700248,2101.7726248618533,3244.2514333932627,429.7479496465903
10048,15672.277795936763,5523.583195954056,2392.9829349453053,16871.8706870914,3030.7670266953915,387.2506758973602,3069.6426526318387,1141.6041513753175,5468.273751498618,5408.142205766577,587.0544344724012,2068.4766412003823,4155.321811624728,792.0300959390587,4241.4406615359285
10080,15586.262520998978,1360.5107601834593,5672.4544393794085,16660.579142127102,5392.399252073198,5327.628997970681,2106.955165759696,4254.127383218151,849.0681692536974,535.0783509450857,3049.617443953985,4301.0287650414075,2222.1853497532525,3040.4731364886566,452.3498454183706
10144,15592.671355142678,5453.625046717217,5464.064147492521,1109.1812500607716,5568.065040335956,464.7746319514149,16721.944954965387,550.2512045701552,2206.430588204099,4355.120120351879,3054.8766777347455,3122.754934629189,723.8155014076647,4213.127679625268,2210.015589376178
10176,15599.872180202276,1247.7898231023985,5463.2843812211295,5394.605371301459,16720.32103876968,3335.1825714494344,2358.4429919447375,3007.8880228053563,462.7827314535674,4136.974001459609,5364.330326704658,4308.1961562446695,2143.419732856681,533.4679149579172,734.1614780915512
