Tick,AreaPerBot,AreaRef,Region0,Region1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,Region10,Region11,Region12,Region13,Region14
32,4704.822735818907,4704.822735818909,-1211.6767164739376,145.1626456883614,-4001.4216655636856,-4231.52686452529,-4036.34488915467,-2162.9573132458654,2106.866813185924,8465.484227359404,-404.7622317767573,-3435.793530017692,4355.614309132029,-1754.0943452474403,-1870.1417960592803,9793.321886301823,-1757.7305296029067
63,4704.822735818907,4704.822735818909,-1255.8755914300264,4355.614309132029,-1870.1417960592803,-1754.0943452474412,9793.321886301816,-1757.7305296029062,220.42310627199095,8195.248574967241,-3420.1261622694383,-4005.7918721115893,-4140.948984664976,-385.52332191888036,-3981.910027232063,2225.0932414888784,-2217.5584876253433
94,4704.822735818907,4704.822735818909,-1255.8755914300264,4355.614309132029,-1870.1417960592803,-1754.0943452474412,9793.321886301816,-1757.7305296029062,220.42310627199095,8195.248574967241,-3420.1261622694383,-4005.7918721115893,-4140.948984664976,-385.52332191888036,-3981.910027232063,2225.0932414888784,-2217.5584876253433
125,4704.822735818907,4704.822735818909,-1255.8755914300264,4355.614309132029,-1870.1417960592803,-1754.0943452474412,9793.321886301816,-1757.7305296029062,220.42310627199095,8195.248574967241,-3420.1261622694383,-4005.7918721115893,-4140.948984664976,-385.52332191888036,-3981.910027232063,2225.0932414888784,-2217.5584876253433
156,4704.822735818907,4704.822735818909,-1255.8755914300264,4355.614309132029,-1870.1417960592803,-1754.0943452474412,9793.321886301816,-1757.7305296029062,220.42310627199095,8195.248574967241,-3420.1261622694383,-4005.7918721115893,-4140.948984664976,-385.52332191888036,-3981.910027232063,2225.0932414888784,-2217.5584876253433
187,4704.822735818907,4704.822735818909,-1255.8755914300264,4355.614309132029,-1870.1417960592803,-1754.0943452474412,9793.321886301816,-1757.7305296029062,220.42310627199095,8195.248574967241,-3420.1261622694383,-4005.7918721115893,-4140.948984664976,-385.52332191888036,-3981.910027232063,2225.0932414888784,-2217.5584876253433
218,4704.822735818907,4704.822735818909,10078.960781924477,260.80205242941065,-761.1000427297104,-2131.5731633912546,4401.531159743278,-1839.896833687461,-1742.0524200648197,7819.137106810777,-3382.027778689606,-3990.91864953454,-4094.5241961197044,-163.5098605537405,-3965.0444846195614,1861.8392726822294,-2351.622944199764
249,4704.822735818907,4704.822735818909,-11.245291049457592,-48.35375879244566,6839.133571618548,4267.403104237141,-1528.8296874733865,-2391.5238372024805,10486.992488848051,-2067.072543885107,-3278.2084677862417,-2598.97493758056,1471.9573620288338,-3910.778274499471,-4051.881835642765,755.358077209552,-3933.9759700302034
280,4704.822735818907,4704.822735818909,209.02294759851975,6005.493995838945,4101.827952637245,-1226.0589208596834,-2147.818650370621,10156.021829516743,-2324.598868511721,745.6244564549497,-3219.400348655312,-2745.3312247756867,1106.4858712169435,-3866.4058551008798,-3941.14868297867,966.1066909940037,-3819.821193004757
311,4704.822735818907,4704.822735818909,-2544.5541786286735,297.6146091069604,-2759.390162776431,9342.981292331451,4095.233453071107,1572.3999317188718,858.8040813385551,5667.665273759005,792.0831501674793,-1115.3225749148423,-1736.473101739381,-3723.4913644946023,-3668.0772513708744,-3811.539341332158,-3267.9338162364597
