Tick,Region0,Region1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,Region10,Region11,Region12,Region13,Region14
32,12900.723787815064,3257.226517922269,4328.024812983122,588.7101070623984,2599.6116220510294,511.5596742043729,4531.624091636913,498.5971165223642,1358.2330890397814,6889.31010481503,7634.081502670187,2692.030404530263,4961.38149827364,14726.24217762438,3094.9845301328155
63,2530.617028935951,4270.897688326143,625.6489396283363,1406.393868865603,701.3249891135956,6548.631598259199,641.339908652457,2481.695128688356,14228.632872313618,12566.610760525487,5250.573445175989,7058.528914378941,3519.739109420555,3416.7527424684813,5324.9540425309215
94,12249.776769439077,3141.368526863496,4216.941227784379,654.9238532816056,1434.7886288471366,787.6830680131612,5903.705413640919,6740.876511777553,742.5734288736752,2467.24675121865,6442.501536490825,2448.8944027053885,5039.450170524079,13857.077074057901,4444.533673765795
125,11627.054877971066,7319.384014274223,2905.211199758304,2367.348026514685,4093.817304788602,858.513625367694,6330.031627787667,651.491533237793,810.7010095025505,1461.7940066608212,5971.232675958511,2392.891772869653,4886.495956802239,13564.007468087513,5332.36593770231
156,11156.572845862505,3355.9395137046613,7417.548180164861,2291.5782199018554,4005.391972657886,908.1862005730937,7001.6641830327835,632.6208302723035,862.8600238210904,1493.3781429365145,5792.3122954471855,2231.5924014877596,4553.478572233858,13640.001153804094,5229.216501383181
187,3769.7883591580444,10642.823684818142,5728.248903351959,2114.560761087518,13751.145578315516,5190.775065053031,7411.806610892115,974.6242614063397,7693.719557586282,2219.0870815986664,561.2155056745569,4169.733264279698,3921.409604018054,1522.8336033366108,900.5691967071058
218,4586.159887341639,5813.798081162367,2050.4014246808556,4573.426652456438,13988.970123770929,9831.85912540733,3889.145496595148,8190.089842552334,3877.5032830015566,7776.368281790752,885.9240425973076,2067.5976501384184,530.5884531897142,1542.9072800949648,967.6014125038761
249,8178.110836728013,8105.299017255155,1484.6254249948652,9402.865747099553,3533.460064895745,527.004583544293,1025.4167517708056,3758.153987055831,902.3611987122385,1931.1533022571716,3785.3836701825594,14317.375168344854,5577.393990315079,5997.255943134495,2046.4813509929727
280,8889.314504993536,6095.9762470538235,8268.189333962446,8335.639092272806,1009.998707311127,6230.479284897446,2140.654201655322,14433.909948543302,3666.4428101657804,1796.3812013110912,1453.0541191283357,3162.9972062011843,3694.986712750302,536.9669322309142,857.3507348062188
311,2284.830040527691,6845.36094878251,3375.554546315512,6482.143492055154,3663.3879684498684,8320.32643001042,14607.407731179846,8417.662080189333,8248.155253432122,2944.230531842175,811.1784977761416,536.0764956457951,979.9473893817084,1415.7423406614805,1640.3372910338762
342,2497.190175767975,14634.756769337248,7475.933649965675,3676.1046735844157,6820.7474310804,7540.278064611199,3102.5664853857943,553.6133106506455,1392.2298191592354,705.9477916025052,1548.3331172517228,3051.7196246387502,8857.618820392332,897.9350547631761,7817.366249092559
373,7269.76182310717,2767.1483998060003,2847.477209563669,8034.870246911399,546.4920086428812,7159.809453541316,14923.5101864158,3667.1228527941344,1365.8403615301665,1529.3393400324799,620.8352207992843,793.4353954330888,8580.21330400095,2988.8564573477274,7477.628777357563
404,7683.749611638459,3084.196555178274,2533.2160578755647,8630.293889696559,6478.744342195512,14958.052922480083,552.0514296329145,3861.1559868409595,1355.802636573729,1546.876222312613,543.4772083182406,651.4588222902377,8476.492107463631,2959.937447738247,7256.835797048612
435,8011.559832361959,3503.1531762178847,2285.0504904637996,9203.853270897847,6120.8917919851665,14482.51237629445,3976.434821241645,8640.538965985736,3219.5536579277314,6538.699101234279,565.2011002794092,1554.2785635362911,525.4946158299597,1343.4680965462662,601.6511764812133
466,8325.978839012161,4010.2076868295194,2068.116819763198,9593.035855602902,5651.24935015985,14183.728009432081,4160.9813898633265,6128.092362914119,8418.899667486165,3516.30405572087,545.0178354107845,553.8012429571693,1517.401470078919,1301.5864243705234,597.9400276820447
497,1877.3757002811285,4567.680805327451,8543.9463841168,9842.83084843256,5162.211919640655,13866.2246865363,1320.3839459725282,5250.747405451309,549.8524460112503,8883.807301273147,3818.2566133007895,562.4268148684085,1481.4198556113217,4312.420695151414,532.7556153085716
528,8540.505724545443,5271.249880738573,1738.3134139180265,9913.71175363283,4498.770309649795,4997.310974219634,13627.598060916973,4059.7391436278417,9175.51365838926,4260.044277168645,558.2829109702078,561.1651910775738,1503.6625321558395,1318.4201632505894,548.0530430224024
559,8304.023198561837,6144.906734369733,10074.525189888851,1538.1858489737751,4851.507988755082,13283.366005048725,1325.4434029927495,3346.791146322579,596.2240289484137,9419.442572928969,4347.54537453351,558.3750284090141,1572.2747194825245,4655.180504753782,554.5492933140858
590,1297.4561161123736,8283.517015787593,6897.966937751218,10471.227989433082,4566.430354901485,12976.150496621496,1329.3637090412249,2807.683665155808,612.7405779311546,9246.552730799427,4465.8868590254915,560.8097586632149,1560.3255247425618,4949.7231153038665,546.5061860136342
621,1270.0053713124357,8216.690513698635,7475.747782060107,10708.688516404574,4297.83753809098,12680.317889735332,9165.34532198942,605.6323993395794,2308.8419565903937,1656.0035054925452,572.086208915752,556.3468319029157,1364.2969388912245,4356.635579369536,5337.864683490201
652,1363.8080449551676,8201.848302905237,7874.12273061892,10852.845659043634,4102.74031329993,12350.849193010004,5708.343010410521,1942.9067086952873,9103.249420341312,4122.560163537635,555.7997654962155,562.071673854296,1837.8387337488011,1415.535108469792,577.8222088968804
683,1458.1559888197542,8233.266513740718,8153.324472001091,4183.573112221062,11830.220398557822,10969.738194934462,573.6354538361122,6028.776794565438,1422.545927484941,553.2249927955978,600.544559726275,2156.555117837115,3711.4025267083366,8980.707333038465,1716.669651016446
714,1635.3022708330366,8132.509962678498,8435.47233383012,4361.465518071952,11531.93224123733,10934.169879704386,1382.1548874375871,3254.053989603614,8701.924824305464,603.3975860568936,1512.315427628152,582.2383895635378,2624.6039916567875,6329.435046246317,551.3646884299657
745,1894.1424976958901,7418.457582092524,9214.078326581088,4085.938136066133,11265.65859496692,10753.02538629737,1417.188340002911,3610.566926339902,8361.262898127223,606.9048562981154,1333.640629968863,574.6985502002198,2791.4137119317693,6696.514231798423,548.850368916281
776,2267.2641028006838,6611.80328110115,10574.904670187138,10958.048083676917,10046.1005621654,3827.133263743448,6914.644763230384,3711.6258937991215,1274.079673232849,7854.593075998316,550.7191040319825,571.3317920284383,3366.13719500103,1472.4534053528514,571.5021709339263
